,chr,start,stop,length
3127,NW_022145611.1,44711752,44711953,201
3128,NW_022145612.1,52495,54358,1863
3129,NW_022145612.1,396344,396346,2
3130,NW_022145612.1,887903,888631,728
3131,NW_022145612.1,1780336,1780513,177
3132,NW_022145612.1,1787139,1794715,7576
3133,NW_022145612.1,2752254,2752895,641
3134,NW_022145612.1,3013123,3013672,549
3135,NW_022145612.1,3502905,3505666,2761
3136,NW_022145612.1,3706107,3707235,1128
3137,NW_022145612.1,3747583,3747588,5
3138,NW_022145612.1,3874884,3881174,6290
3139,NW_022145612.1,4174014,4177205,3191
3140,NW_022145612.1,4498205,4502714,4509
3141,NW_022145612.1,4947103,4947363,260
3142,NW_022145612.1,5040174,5040233,59
3143,NW_022145612.1,5112986,5117826,4840
3144,NW_022145612.1,5592025,5592866,841
3145,NW_022145612.1,5734344,5734387,43
3146,NW_022145612.1,5867314,5867613,299
3147,NW_022145612.1,6058292,6058511,219
3148,NW_022145612.1,6280485,6284024,3539
3149,NW_022145612.1,6330186,6335403,5217
3150,NW_022145612.1,6934980,6944309,9329
3151,NW_022145612.1,6956394,6966285,9891
3152,NW_022145612.1,6970080,6970464,384
3153,NW_022145612.1,7260895,7262573,1678
3154,NW_022145612.1,7657706,7658190,484
3155,NW_022145612.1,8791801,8793995,2194
3156,NW_022145612.1,8891730,8895693,3963
3157,NW_022145612.1,8988858,8992209,3351
3158,NW_022145612.1,9298075,9303415,5340
3159,NW_022145612.1,9315406,9317788,2382
3160,NW_022145612.1,9629882,9657608,27726
3161,NW_022145612.1,9661756,9671282,9526
3162,NW_022145612.1,9674672,9728496,53824
3163,NW_022145612.1,9756745,9756983,238
3164,NW_022145612.1,9993519,9993622,103
3165,NW_022145612.1,9993796,9997694,3898
3166,NW_022145612.1,10116664,10118589,1925
3167,NW_022145612.1,10884110,10886369,2259
3168,NW_022145612.1,11170072,11172911,2839
3169,NW_022145612.1,11287885,11297537,9652
3170,NW_022145612.1,11654587,11655212,625
3171,NW_022145612.1,12001906,12002709,803
3172,NW_022145612.1,12363307,12365498,2191
3173,NW_022145612.1,13436845,13444051,7206
3174,NW_022145612.1,13477165,13479608,2443
3175,NW_022145612.1,13792742,13794985,2243
3176,NW_022145612.1,14159018,14162751,3733
3177,NW_022145612.1,14236638,14239059,2421
3178,NW_022145612.1,14461125,14467409,6284
3179,NW_022145612.1,14787180,14790493,3313
3180,NW_022145612.1,14788837,14790493,1656
3181,NW_022145612.1,15476454,15476590,136
3182,NW_022145612.1,15480025,15490022,9997
3183,NW_022145612.1,16277759,16279287,1528
3184,NW_022145612.1,16905884,16905972,88
3185,NW_022145612.1,17090128,17106026,15898
3186,NW_022145612.1,17111834,17121678,9844
3187,NW_022145612.1,17157989,17160626,2637
3188,NW_022145612.1,17400467,17409458,8991
3189,NW_022145612.1,17551695,17554926,3231
3190,NW_022145612.1,17554944,17556635,1691
3191,NW_022145612.1,17657310,17658257,947
3192,NW_022145612.1,17790583,17794729,4146
3193,NW_022145612.1,18086323,18090657,4334
3194,NW_022145612.1,18648072,18654387,6315
3195,NW_022145612.1,18944028,18944903,875
3196,NW_022145612.1,19025311,19025320,9
3197,NW_022145612.1,19035793,19036177,384
3198,NW_022145612.1,19038001,19039146,1145
3199,NW_022145612.1,19050204,19051201,997
3200,NW_022145612.1,19068932,19070328,1396
3201,NW_022145612.1,19261656,19267587,5931
3202,NW_022145612.1,19608048,19609084,1036
3203,NW_022145612.1,20260036,20260708,672
3204,NW_022145612.1,20319863,20323625,3762
3205,NW_022145612.1,20396285,20400732,4447
3206,NW_022145612.1,20534731,20535161,430
3207,NW_022145612.1,20610487,20614116,3629
3208,NW_022145612.1,20684624,20690222,5598
3209,NW_022145612.1,20690523,20695609,5086
3210,NW_022145612.1,21254874,21254923,49
3211,NW_022145612.1,21634890,21637341,2451
3212,NW_022145612.1,21764265,21768527,4262
3213,NW_022145612.1,21768853,21771327,2474
3214,NW_022145612.1,21831116,21832788,1672
3215,NW_022145612.1,21838886,21839002,116
3216,NW_022145612.1,22086112,22086322,210
3217,NW_022145612.1,22434465,22435717,1252
3218,NW_022145612.1,22602681,22610615,7934
3219,NW_022145612.1,23281586,23282055,469
3220,NW_022145612.1,23527501,23529998,2497
3221,NW_022145612.1,23948030,23949137,1107
3222,NW_022145612.1,24499561,24501784,2223
3223,NW_022145612.1,24572282,24573190,908
3224,NW_022145612.1,24782916,24788179,5263
3225,NW_022145612.1,24790177,24790988,811
3226,NW_022145612.1,24797684,24799850,2166
3227,NW_022145612.1,24870627,24872634,2007
3228,NW_022145612.1,24875462,24877010,1548
3229,NW_022145612.1,25196263,25199811,3548
3230,NW_022145612.1,25242663,25242760,97
3231,NW_022145612.1,25895371,25895467,96
3232,NW_022145612.1,26086869,26090278,3409
3233,NW_022145612.1,26538399,26538417,18
3234,NW_022145612.1,26999783,27001789,2006
3235,NW_022145612.1,27137993,27142532,4539
3236,NW_022145612.1,27411241,27418980,7739
3237,NW_022145612.1,28423350,28423827,477
3238,NW_022145612.1,28418252,28421103,2851
3239,NW_022145612.1,28541873,28542820,947
3240,NW_022145612.1,28824874,28824927,53
3241,NW_022145612.1,29008401,29012413,4012
3242,NW_022145612.1,29042281,29043110,829
3243,NW_022145612.1,29179923,29181159,1236
3244,NW_022145612.1,29396196,29399674,3478
3245,NW_022145612.1,29415353,29418579,3226
3246,NW_022145612.1,29460433,29464081,3648
3247,NW_022145612.1,29812417,29812984,567
3248,NW_022145612.1,29847101,29848899,1798
3249,NW_022145612.1,29947881,29948589,708
3250,NW_022145612.1,30242747,30243400,653
3251,NW_022145612.1,30262536,30266652,4116
3252,NW_022145612.1,30547983,30550686,2703
3253,NW_022145612.1,30604303,30604466,163
3254,NW_022145612.1,31016798,31060745,43947
3255,NW_022145612.1,31294101,31337464,43363
3256,NW_022145612.1,31380057,31382744,2687
3257,NW_022145612.1,31640517,31644270,3753
3258,NW_022145612.1,31895326,31897465,2139
3259,NW_022145612.1,31925446,31926721,1275
3260,NW_022145612.1,31933463,31960741,27278
3261,NW_022145612.1,31977479,31977482,3
3262,NW_022145612.1,32223150,32223176,26
3263,NW_022145612.1,32897272,32898429,1157
3264,NW_022145612.1,32946326,32949094,2768
3265,NW_022145612.1,32971338,32971683,345
3266,NW_022145612.1,33039517,33042358,2841
3267,NW_022145612.1,33193930,33199815,5885
3268,NW_022145612.1,33535765,33538199,2434
3269,NW_022145612.1,33718910,33721512,2602
3270,NW_022145612.1,33812685,33814311,1626
3271,NW_022145612.1,35206610,35208607,1997
3272,NW_022145612.1,35396956,35399548,2592
3273,NW_022145612.1,35559698,35565362,5664
3274,NW_022145612.1,35583000,35583664,664
3275,NW_022145612.1,36063327,36063675,348
3276,NW_022145612.1,36085057,36090016,4959
3277,NW_022145612.1,36178872,36181768,2896
3278,NW_022145612.1,36185712,36190930,5218
3279,NW_022145612.1,36315323,36315787,464
3280,NW_022145612.1,36394648,36404145,9497
3281,NW_022145612.1,36774113,36774119,6
3282,NW_022145612.1,36940104,36941124,1020
3283,NW_022145612.1,36977277,36978391,1114
3284,NW_022145612.1,37056429,37058426,1997
3285,NW_022145612.1,38529983,38532196,2213
3286,NW_022145612.1,38568693,38569295,602
3287,NW_022145612.1,39409122,39409326,204
3288,NW_022145612.1,39806127,39810823,4696
3289,NW_022145612.1,39825392,39835101,9709
3290,NW_022145612.1,39848318,39852282,3964
3291,NW_022145612.1,40044963,40050599,5636
3292,NW_022145612.1,40055289,40055336,47
3293,NW_022145612.1,40158544,40160572,2028
3294,NW_022145612.1,40483185,40488170,4985
3295,NW_022145612.1,40588220,40590239,2019
3296,NW_022145612.1,41199221,41199354,133
3297,NW_022145612.1,41286956,41287066,110
3298,NW_022145612.1,41630667,41658527,27860
3299,NW_022145612.1,41677225,41689654,12429
3300,NW_022145612.1,41772673,41774860,2187
3301,NW_022145612.1,41778847,41779007,160
3302,NW_022145612.1,41794338,41794587,249
3303,NW_022145612.1,41827412,41831460,4048
3304,NW_022145612.1,41837365,41838936,1571
3305,NW_022145612.1,41845677,41853069,7392
3306,NW_022145612.1,41855078,41856491,1413
3307,NW_022145612.1,41871898,41873273,1375
3308,NW_022145612.1,42045164,42046245,1081
3309,NW_022145612.1,42152550,42154165,1615
3310,NW_022145612.1,42356665,42357539,874
3311,NW_022145612.1,42375513,42375655,142
3312,NW_022145612.1,42440980,42441996,1016
3313,NW_022145612.1,42612452,42633367,20915
3314,NW_022145612.1,42635918,42642213,6295
3315,NW_022145612.1,43106654,43111489,4835
3316,NW_022145612.1,43794885,43798798,3913
3317,NW_022145612.1,43919169,43926055,6886
3318,NW_022145612.1,44326282,44326745,463
3319,NW_022145612.1,45289972,45293617,3645
3320,NW_022145612.1,45313486,45315436,1950
3321,NW_022145612.1,45316792,45319816,3024
3322,NW_022145612.1,45435150,45443319,8169
3323,NW_022145612.1,45780865,45782510,1645
3324,NW_022145612.1,45941465,45942883,1418
3325,NW_022145612.1,46129238,46130366,1128
3326,NW_022145612.1,46137457,46141997,4540
3327,NW_022145612.1,46156910,46222979,66069
3328,NW_022145612.1,47127882,47128477,595
3329,NW_022145612.1,47257764,47262887,5123
3330,NW_022145612.1,47682342,47683986,1644
3331,NW_022145612.1,47839845,47842012,2167
3332,NW_022145612.1,47849685,47864779,15094
3333,NW_022145612.1,48646954,48649054,2100
3334,NW_022145612.1,49081432,49082589,1157
3335,NW_022145612.1,49581870,49582874,1004
3336,NW_022145612.1,50115768,50117594,1826
3337,NW_022145612.1,50117696,50152841,35145
3338,NW_022145612.1,50348404,50349212,808
3339,NW_022145612.1,50384375,50390059,5684
3340,NW_022145612.1,50648436,50651866,3430
3341,NW_022145612.1,50797893,50803970,6077
3342,NW_022145612.1,50804111,50805133,1022
3343,NW_022145612.1,50919492,50928595,9103
3344,NW_022145612.1,50923425,50934705,11280
3345,NW_022145612.1,51058049,51058054,5
3346,NW_022145612.1,51197648,51197649,1
3347,NW_022145612.1,51204816,51225365,20549
3348,NW_022145612.1,51209040,51233485,24445
3349,NW_022145612.1,51233486,51237150,3664
3350,NW_022145612.1,51497248,51497251,3
3351,NW_022145612.1,51659080,51663493,4413
3352,NW_022145612.1,51674057,51676136,2079
3353,NW_022145612.1,51684365,51684383,18
3354,NW_022145612.1,51836206,51842494,6288
3355,NW_022145612.1,52020315,52025065,4750
3356,NW_022145612.1,52162933,52165836,2903
3357,NW_022145612.1,52166057,52168959,2902
3358,NW_022145612.1,53525313,53525938,625
3359,NW_022145612.1,53829618,53833400,3782
3360,NW_022145612.1,54031352,54045569,14217
3361,NW_022145612.1,54055429,54084540,29111
3362,NW_022145612.1,54297812,54298186,374
3363,NW_022145612.1,55000625,55003312,2687
3364,NW_022145612.1,55053230,55054735,1505
3365,NW_022145612.1,55126526,55128124,1598
3366,NW_022145612.1,55746893,55751122,4229
3367,NW_022145612.1,55763814,55763953,139
3368,NW_022145612.1,55772317,55772658,341
3369,NW_022145612.1,55784145,55784910,765
3370,NW_022145612.1,55794450,55795393,943
3371,NW_022145612.1,56068525,56087429,18904
3372,NW_022145612.1,56094202,56106361,12159
3373,NW_022145612.1,56151626,56151628,2
3374,NW_022145612.1,56405512,56405513,1
3375,NW_022145612.1,56469536,56471078,1542
3376,NW_022145612.1,58851525,58891359,39834
3377,NW_022145612.1,59104425,59106253,1828
3378,NW_022145612.1,59283693,59283854,161
3379,NW_022145612.1,59990535,59992402,1867
3380,NW_022145612.1,60042271,60064964,22693
3381,NW_022145612.1,60264445,60267252,2807
3382,NW_022145612.1,60974386,60974433,47
3383,NW_022145613.1,56027,59373,3346
3384,NW_022145613.1,270848,272188,1340
3385,NW_022145613.1,576477,577693,1216
3386,NW_022145613.1,1420926,1420936,10
3387,NW_022145613.1,1440591,1440710,119
3388,NW_022145613.1,1490512,1491237,725
3389,NW_022145613.1,1510397,1537717,27320
3390,NW_022145613.1,2312131,2312133,2
3391,NW_022145613.1,2670957,2675288,4331
3392,NW_022145613.1,2894710,2894776,66
3393,NW_022145613.1,3585051,3590503,5452
3394,NW_022145613.1,3709855,3711737,1882
3395,NW_022145613.1,3712071,3712908,837
3396,NW_022145613.1,3721615,3757249,35634
3397,NW_022145613.1,3806875,3808764,1889
3398,NW_022145613.1,3809645,3811153,1508
3399,NW_022145613.1,3834244,3834863,619
3400,NW_022145613.1,3844187,3844303,116
3401,NW_022145613.1,4106588,4108646,2058
3402,NW_022145613.1,4178237,4178240,3
3403,NW_022145613.1,5432585,5434988,2403
3404,NW_022145613.1,5605303,5606454,1151
3405,NW_022145613.1,5982001,5982834,833
3406,NW_022145613.1,5977857,5979661,1804
3407,NW_022145613.1,6048126,6048132,6
3408,NW_022145613.1,6222040,6223559,1519
3409,NW_022145613.1,6288339,6289545,1206
3410,NW_022145613.1,6391219,6394975,3756
3411,NW_022145613.1,6412483,6421499,9016
3412,NW_022145613.1,6424827,6425260,433
3413,NW_022145613.1,6429516,6434880,5364
3414,NW_022145613.1,6438795,6439909,1114
3415,NW_022145613.1,6486720,6486858,138
3416,NW_022145613.1,6675561,6698695,23134
3417,NW_022145613.1,6789947,6790468,521
3418,NW_022145613.1,6900543,6903049,2506
3419,NW_022145613.1,6975322,6978136,2814
3420,NW_022145613.1,7070208,7070525,317
3421,NW_022145613.1,7074143,7074960,817
3422,NW_022145613.1,7193506,7196128,2622
3423,NW_022145613.1,7561950,7562485,535
3424,NW_022145613.1,7609508,7612433,2925
3425,NW_022145613.1,8084491,8084533,42
3426,NW_022145613.1,8349022,8351268,2246
3427,NW_022145613.1,8545053,8545138,85
3428,NW_022145613.1,9219455,9223453,3998
3429,NW_022145613.1,9373224,9376664,3440
3430,NW_022145613.1,9494078,9494992,914
3431,NW_022145613.1,9529482,9529634,152
3432,NW_022145613.1,9586154,9588778,2624
3433,NW_022145613.1,10129067,10130046,979
3434,NW_022145613.1,10481973,10482690,717
3435,NW_022145613.1,10619027,10619029,2
3436,NW_022145613.1,10780286,10783207,2921
3437,NW_022145613.1,10784858,10785451,593
3438,NW_022145613.1,10795457,10797180,1723
3439,NW_022145613.1,11550754,11554344,3590
3440,NW_022145613.1,11640186,11642606,2420
3441,NW_022145613.1,11677729,11683049,5320
3442,NW_022145613.1,11691132,11692748,1616
3443,NW_022145613.1,11751081,11751580,499
3444,NW_022145613.1,11751794,11754198,2404
3445,NW_022145613.1,11854266,11858352,4086
3446,NW_022145613.1,11865192,11868220,3028
3447,NW_022145613.1,12138695,12141059,2364
3448,NW_022145613.1,12232587,12238104,5517
3449,NW_022145613.1,12396727,12400188,3461
3450,NW_022145613.1,12879176,12905523,26347
3451,NW_022145613.1,12907806,12939097,31291
3452,NW_022145613.1,12945217,12981553,36336
3453,NW_022145613.1,12985479,13013710,28231
3454,NW_022145613.1,12891231,12897457,6226
3455,NW_022145613.1,12903745,12909157,5412
3456,NW_022145613.1,13380936,13385604,4668
3457,NW_022145613.1,13585092,13593229,8137
3458,NW_022145613.1,13604593,13606635,2042
3459,NW_022145613.1,13849768,13854676,4908
3460,NW_022145613.1,14384343,14386390,2047
3461,NW_022145613.1,14660977,14660981,4
3462,NW_022145613.1,14811800,14813827,2027
3463,NW_022145613.1,15287870,15289015,1145
3464,NW_022145613.1,15595886,15600520,4634
3465,NW_022145613.1,15596643,15601516,4873
3466,NW_022145613.1,15605073,15613155,8082
3467,NW_022145613.1,15940854,15943163,2309
3468,NW_022145613.1,15966759,15969412,2653
3469,NW_022145613.1,15970356,15970627,271
3470,NW_022145613.1,16011273,16014704,3431
3471,NW_022145613.1,16334703,16335113,410
3472,NW_022145613.1,16467160,16468237,1077
3473,NW_022145613.1,16544756,16546060,1304
3474,NW_022145613.1,16576302,16576983,681
3475,NW_022145613.1,16640079,16643686,3607
3476,NW_022145613.1,16818020,16819073,1053
3477,NW_022145613.1,17013871,17015118,1247
3478,NW_022145613.1,17092875,17095702,2827
3479,NW_022145613.1,17096365,17096909,544
3480,NW_022145613.1,17126104,17129099,2995
3481,NW_022145613.1,17129142,17132419,3277
3482,NW_022145613.1,17153488,17159261,5773
3483,NW_022145613.1,17575378,17579111,3733
3484,NW_022145613.1,17749790,17751699,1909
3485,NW_022145613.1,17914500,17917670,3170
3486,NW_022145613.1,18150550,18160135,9585
3487,NW_022145613.1,18498370,18499945,1575
3488,NW_022145613.1,18613975,18614035,60
3489,NW_022145613.1,18647518,18650026,2508
3490,NW_022145613.1,18972650,18976821,4171
3491,NW_022145613.1,19609744,19618304,8560
3492,NW_022145613.1,19781046,19781236,190
3493,NW_022145613.1,19790518,19790519,1
3494,NW_022145613.1,20208038,20209770,1732
3495,NW_022145613.1,20236817,20239615,2798
3496,NW_022145613.1,20600540,20608116,7576
3497,NW_022145613.1,20739744,20740413,669
3498,NW_022145613.1,20776422,20785868,9446
3499,NW_022145613.1,21067193,21068396,1203
3500,NW_022145613.1,21147325,21149559,2234
3501,NW_022145613.1,21232463,21237091,4628
3502,NW_022145613.1,21588314,21597641,9327
3503,NW_022145613.1,21973641,21976158,2517
3504,NW_022145613.1,22224174,22224838,664
3505,NW_022145613.1,22409882,22411039,1157
3506,NW_022145613.1,22621461,22674843,53382
3507,NW_022145613.1,23072172,23072173,1
3508,NW_022145613.1,23563838,23565513,1675
3509,NW_022145613.1,23572006,23587319,15313
3510,NW_022145613.1,23677290,23679922,2632
3511,NW_022145613.1,23851060,23853361,2301
3512,NW_022145613.1,24157266,24161738,4472
3513,NW_022145613.1,24373707,24379205,5498
3514,NW_022145613.1,24502478,24503531,1053
3515,NW_022145613.1,24910110,24910137,27
3516,NW_022145613.1,25324748,25325831,1083
3517,NW_022145613.1,25333913,25335550,1637
3518,NW_022145613.1,25375212,25375629,417
3519,NW_022145613.1,25379535,25384950,5415
3520,NW_022145613.1,25536188,25554535,18347
3521,NW_022145613.1,25580265,25581955,1690
3522,NW_022145613.1,25585796,25587265,1469
3523,NW_022145613.1,25733665,25737253,3588
3524,NW_022145613.1,25868759,25871040,2281
3525,NW_022145613.1,26459762,26463619,3857
3526,NW_022145613.1,26949045,26950526,1481
3527,NW_022145613.1,26955420,26956869,1449
3528,NW_022145613.1,27000275,27002599,2324
3529,NW_022145613.1,27003979,27008991,5012
3530,NW_022145613.1,27010454,27014448,3994
3531,NW_022145613.1,27157316,27160099,2783
3532,NW_022145613.1,27188436,27190543,2107
3533,NW_022145613.1,27409032,27412063,3031
3534,NW_022145613.1,27496729,27501954,5225
3535,NW_022145613.1,27696157,27711055,14898
3536,NW_022145613.1,28007551,28014033,6482
3537,NW_022145613.1,28117366,28122556,5190
3538,NW_022145613.1,28297112,28297123,11
3539,NW_022145613.1,28704963,28706397,1434
3540,NW_022145613.1,29053688,29056746,3058
3541,NW_022145613.1,29168928,29172123,3195
3542,NW_022145613.1,29234284,29234953,669
3543,NW_022145613.1,29610546,29610744,198
3544,NW_022145613.1,29617542,29669216,51674
3545,NW_022145613.1,29962889,29981395,18506
3546,NW_022145613.1,30003376,30078985,75609
3547,NW_022145613.1,30499524,30500680,1156
3548,NW_022145613.1,30501297,30505803,4506
3549,NW_022145613.1,30784012,30784120,108
3550,NW_022145613.1,30992157,30993900,1743
3551,NW_022145613.1,31420757,31423067,2310
3552,NW_022145613.1,31493400,31499125,5725
3553,NW_022145613.1,31702840,31756913,54073
3554,NW_022145613.1,32048141,32051482,3341
3555,NW_022145613.1,32053563,32060753,7190
3556,NW_022145613.1,32099412,32101154,1742
3557,NW_022145613.1,32101155,32103254,2099
3558,NW_022145613.1,32233362,32237395,4033
3559,NW_022145613.1,32350098,32351643,1545
3560,NW_022145613.1,32806478,32809365,2887
3561,NW_022145613.1,32809751,32810356,605
3562,NW_022145613.1,32992486,32992779,293
3563,NW_022145613.1,33099023,33103265,4242
3564,NW_022145613.1,33103910,33109725,5815
3565,NW_022145613.1,33253081,33312905,59824
3566,NW_022145613.1,33353006,33353106,100
3567,NW_022145613.1,34499195,34507506,8311
3568,NW_022145613.1,34673563,34674213,650
3569,NW_022145613.1,35224767,35231112,6345
3570,NW_022145613.1,35311837,35314154,2317
3571,NW_022145613.1,35345162,35348361,3199
3572,NW_022145613.1,35677978,35678910,932
3573,NW_022145613.1,35870610,35872474,1864
3574,NW_022145613.1,36081101,36081444,343
3575,NW_022145613.1,36096033,36096289,256
3576,NW_022145613.1,36429174,36430421,1247
3577,NW_022145613.1,36465044,36465970,926
3578,NW_022145613.1,36581146,36583280,2134
3579,NW_022145613.1,36629831,36631392,1561
3580,NW_022145613.1,37378743,37382507,3764
3581,NW_022145613.1,37897706,37901958,4252
3582,NW_022145613.1,38235255,38239566,4311
3583,NW_022145613.1,39055979,39057933,1954
3584,NW_022145613.1,39195169,39201628,6459
3585,NW_022145613.1,39203709,39230025,26316
3586,NW_022145613.1,39257833,39266235,8402
3587,NW_022145614.1,535276,537745,2469
3588,NW_022145614.1,613738,615476,1738
3589,NW_022145614.1,1166402,1167562,1160
3590,NW_022145614.1,1469335,1470361,1026
3591,NW_022145614.1,2019524,2019665,141
3592,NW_022145614.1,2369879,2376346,6467
3593,NW_022145614.1,2734645,2737114,2469
3594,NW_022145614.1,2866071,2868028,1957
3595,NW_022145614.1,2938756,2938794,38
3596,NW_022145614.1,2952986,2953477,491
3597,NW_022145614.1,3053244,3058224,4980
3598,NW_022145614.1,3181600,3186959,5359
3599,NW_022145614.1,3739758,3739793,35
3600,NW_022145614.1,4162318,4164717,2399
3601,NW_022145614.1,4310142,4313073,2931
3602,NW_022145614.1,4586278,4586961,683
3603,NW_022145614.1,4600017,4601454,1437
3604,NW_022145614.1,4743877,4753641,9764
3605,NW_022145614.1,4744411,4746050,1639
3606,NW_022145614.1,5035160,5036496,1336
3607,NW_022145614.1,5171971,5172049,78
3608,NW_022145614.1,5701997,5702006,9
3609,NW_022145614.1,5718234,5718343,109
3610,NW_022145614.1,5723334,5725892,2558
3611,NW_022145614.1,6238710,6238763,53
3612,NW_022145614.1,6570149,6617158,47009
3613,NW_022145614.1,6825048,6825801,753
3614,NW_022145614.1,6842743,6844568,1825
3615,NW_022145614.1,6906718,6908506,1788
3616,NW_022145614.1,7000016,7002454,2438
3617,NW_022145614.1,7055968,7121361,65393
3618,NW_022145614.1,7126869,7132341,5472
3619,NW_022145614.1,7441021,7446303,5282
3620,NW_022145614.1,7441764,7446303,4539
3621,NW_022145614.1,7991806,7993872,2066
3622,NW_022145614.1,8340805,8342054,1249
3623,NW_022145614.1,8358424,8362291,3867
3624,NW_022145614.1,8376246,8377429,1183
3625,NW_022145614.1,8462324,8464662,2338
3626,NW_022145614.1,8473487,8475888,2401
3627,NW_022145614.1,8479894,8480539,645
3628,NW_022145614.1,8917931,8918025,94
3629,NW_022145614.1,9077729,9080664,2935
3630,NW_022145614.1,9102420,9105738,3318
3631,NW_022145614.1,9217173,9217734,561
3632,NW_022145614.1,10894593,10897902,3309
3633,NW_022145614.1,10965825,10967927,2102
3634,NW_022145614.1,10971139,10971149,10
3635,NW_022145614.1,11237352,11237413,61
3636,NW_022145614.1,11726378,11728687,2309
3637,NW_022145614.1,11928913,11950689,21776
3638,NW_022145614.1,12264313,12264334,21
3639,NW_022145614.1,12370219,12376173,5954
3640,NW_022145614.1,12455030,12458227,3197
3641,NW_022145614.1,12618151,12626465,8314
3642,NW_022145614.1,12903346,12905601,2255
3643,NW_022145614.1,12948992,12955110,6118
3644,NW_022145614.1,12979460,13027318,47858
3645,NW_022145614.1,13069856,13074022,4166
3646,NW_022145614.1,13723946,13727978,4032
3647,NW_022145614.1,14075162,14080877,5715
3648,NW_022145614.1,14089918,14124238,34320
3649,NW_022145614.1,14242784,14247860,5076
3650,NW_022145614.1,14588919,14588931,12
3651,NW_022145614.1,14863457,14864499,1042
3652,NW_022145614.1,15315397,15319041,3644
3653,NW_022145614.1,15346203,15346513,310
3654,NW_022145614.1,15461375,15466506,5131
3655,NW_022145614.1,15718569,15720749,2180
3656,NW_022145614.1,15846386,15848177,1791
3657,NW_022145614.1,16077516,16079239,1723
3658,NW_022145614.1,16337938,16340302,2364
3659,NW_022145614.1,16511526,16512615,1089
3660,NW_022145614.1,16928965,16937828,8863
3661,NW_022145614.1,16949257,16968091,18834
3662,NW_022145614.1,17606630,17644026,37396
3663,NW_022145614.1,17646754,17646800,46
3664,NW_022145614.1,17650881,17661221,10340
3665,NW_022145614.1,17665650,17665673,23
3666,NW_022145614.1,17670934,17690334,19400
3667,NW_022145614.1,17702566,17708882,6316
3668,NW_022145614.1,17714211,17728050,13839
3669,NW_022145614.1,17742175,17751342,9167
3670,NW_022145614.1,17944209,17949052,4843
3671,NW_022145614.1,18162461,18163008,547
3672,NW_022145614.1,18179708,18232425,52717
3673,NW_022145614.1,18571018,18571918,900
3674,NW_022145614.1,18571073,18571717,644
3675,NW_022145614.1,18645518,18649369,3851
3676,NW_022145614.1,18666005,18668753,2748
3677,NW_022145614.1,18675170,18685937,10767
3678,NW_022145614.1,18697458,18702063,4605
3679,NW_022145614.1,18959659,18960928,1269
3680,NW_022145614.1,18973295,18975812,2517
3681,NW_022145614.1,19147822,19147824,2
3682,NW_022145614.1,19183875,19185555,1680
3683,NW_022145614.1,19264941,19270545,5604
3684,NW_022145614.1,19398115,19411437,13322
3685,NW_022145614.1,19636724,19637208,484
3686,NW_022145614.1,19874572,19878452,3880
3687,NW_022145614.1,19892464,19894629,2165
3688,NW_022145614.1,19945782,19947628,1846
3689,NW_022145614.1,19955665,19960910,5245
3690,NW_022145614.1,20324465,20331442,6977
3691,NW_022145614.1,20602371,20605309,2938
3692,NW_022145614.1,20690567,20696231,5664
3693,NW_022145614.1,20897691,20899986,2295
3694,NW_022145614.1,20901144,20902089,945
3695,NW_022145614.1,20912019,20950989,38970
3696,NW_022145614.1,20982811,21014949,32138
3697,NW_022145614.1,21024550,21026677,2127
3698,NW_022145614.1,21044076,21050971,6895
3699,NW_022145614.1,21424568,21429309,4741
3700,NW_022145614.1,22140961,22141198,237
3701,NW_022145614.1,22890112,22892877,2765
3702,NW_022145614.1,23142320,23143447,1127
3703,NW_022145614.1,23596173,23599591,3418
3704,NW_022145614.1,24009088,24010141,1053
3705,NW_022145614.1,24011588,24020347,8759
3706,NW_022145614.1,24318816,24320579,1763
3707,NW_022145614.1,24591816,24592083,267
3708,NW_022145614.1,25477261,25479508,2247
3709,NW_022145614.1,25780131,25784290,4159
3710,NW_022145614.1,25926365,25927918,1553
3711,NW_022145614.1,25994577,25996925,2348
3712,NW_022145614.1,26080245,26080318,73
3713,NW_022145614.1,26092286,26093778,1492
3714,NW_022145614.1,26504322,26506236,1914
3715,NW_022145614.1,26683019,26685434,2415
3716,NW_022145614.1,26778865,26782054,3189
3717,NW_022145614.1,26799363,26801146,1783
3718,NW_022145614.1,26880627,26882818,2191
3719,NW_022145614.1,27277008,27278922,1914
3720,NW_022145614.1,27714526,27718247,3721
3721,NW_022145614.1,27975839,27976777,938
3722,NW_022145614.1,28186228,28188389,2161
3723,NW_022145614.1,28193151,28197443,4292
3724,NW_022145614.1,28422967,28426392,3425
3725,NW_022145614.1,28438525,28439890,1365
3726,NW_022145614.1,28541420,28544159,2739
3727,NW_022145614.1,28604624,28606670,2046
3728,NW_022145614.1,28686082,28690778,4696
3729,NW_022145614.1,28728636,28728938,302
3730,NW_022145614.1,29293872,29295717,1845
3731,NW_022145614.1,29307093,29313791,6698
3732,NW_022145614.1,29322466,29333023,10557
3733,NW_022145614.1,29347486,29350727,3241
3734,NW_022145614.1,29402824,29404920,2096
3735,NW_022145614.1,30020806,30024327,3521
3736,NW_022145614.1,30570217,30576144,5927
3737,NW_022145614.1,30764289,30769678,5389
3738,NW_022145614.1,30912160,30912944,784
3739,NW_022145614.1,30934171,30936486,2315
3740,NW_022145614.1,30960148,30962606,2458
3741,NW_022145614.1,30971747,30973668,1921
