chr,start,stop
NW_022145550.1,855515.0,859367.0
NW_022145550.1,863918.0,873331.0
NW_022145550.1,882292.0,888246.0
NW_022145550.1,891472.0,897560.0
NW_022145550.1,922628.0,951683.0
NW_022145550.1,965575.0,994653.0
NW_022145550.1,996313.0,1015709.0
NW_022145550.1,1022396.0,1027291.0
NW_022145550.1,1037263.0,1060714.0
NW_022145550.1,1083912.0,1092604.0
NW_022145550.1,1116454.0,1134954.0
NW_022145550.1,1184752.0,1217295.0
NW_022145550.1,1255044.0,1276631.0
NW_022145550.1,1277692.0,1290191.0
NW_022145550.1,1322961.0,1358489.0
NW_022145550.1,1377380.0,1437005.0
NW_022145550.1,1490817.0,1493828.0
NW_022145551.1,10946.0,14599.0
NW_022145551.1,22839.0,30244.0
NW_022145551.1,39491.0,107912.0
NW_022145551.1,152585.0,179657.0
NW_022145551.1,180080.0,190547.0
NW_022145551.1,192018.0,231387.0
NW_022145551.1,233758.0,238881.0
NW_022145551.1,245414.0,250423.0
NW_022145551.1,251662.0,255178.0
NW_022145551.1,266431.0,282479.0
NW_022145551.1,282608.0,300588.0
NW_022145551.1,303733.0,321114.0
NW_022145551.1,329374.0,333266.0
NW_022145551.1,383733.0,420926.0
NW_022145551.1,423832.0,431210.0
NW_022145551.1,433167.0,445490.0
NW_022145551.1,448037.0,473142.0
NW_022145551.1,501302.0,540001.0
NW_022145551.1,542578.0,555557.0
NW_022145551.1,560426.0,569430.0
NW_022145551.1,576868.0,583116.0
NW_022145551.1,593745.0,601435.0
NW_022145551.1,638650.0,645205.0
NW_022145551.1,645689.0,656866.0
NW_022145551.1,659969.0,686134.0
NW_022145551.1,687181.0,689732.0
NW_022145551.1,690265.0,704877.0
NW_022145551.1,709495.0,718707.0
NW_022145551.1,722156.0,762704.0
NW_022145551.1,779291.0,802298.0
NW_022145551.1,820633.0,827416.0
NW_022145551.1,837110.0,844134.0
NW_022145551.1,847094.0,869327.0
NW_022145551.1,870983.0,880769.0
NW_022145551.1,884707.0,890965.0
NW_022145551.1,893198.0,895953.0
NW_022145551.1,905537.0,923706.0
NW_022145551.1,958868.0,961403.0
NW_022145551.1,973745.0,982554.0
NW_022145551.1,1000639.0,1004785.0
NW_022145551.1,1059376.0,1081024.0
NW_022145551.1,1085195.0,1241193.0
NW_022145551.1,1265390.0,1291546.0
NW_022145551.1,1303862.0,1336305.0
NW_022145551.1,1338585.0,1405094.0
NW_022145551.1,1413064.0,1452945.0
NW_022145551.1,1475768.0,1494748.0
NW_022145551.1,1509853.0,1537821.0
NW_022145551.1,1550660.0,1576264.0
NW_022145551.1,1583042.0,1588758.0
NW_022145551.1,1642531.0,1670129.0
NW_022145551.1,1688234.0,1708181.0
NW_022145551.1,1714591.0,1725594.0
NW_022145551.1,1761241.0,1765785.0
NW_022145551.1,1766444.0,1775500.0
NW_022145551.1,1777560.0,1788239.0
NW_022145551.1,1805108.0,1823080.0
NW_022145551.1,1826555.0,1852206.0
NW_022145551.1,1873628.0,1877092.0
NW_022145551.1,1883276.0,1898119.0
NW_022145551.1,1912687.0,1923783.0
NW_022145551.1,1952174.0,1962132.0
NW_022145551.1,2004156.0,2041310.0
NW_022145551.1,2048263.0,2057454.0
NW_022145551.1,2059875.0,2065165.0
NW_022145551.1,2080024.0,2091781.0
NW_022145551.1,2094558.0,2097448.0
NW_022145551.1,2133489.0,2144303.0
NW_022145551.1,2152930.0,2158154.0
NW_022145551.1,2277142.0,2300105.0
NW_022145551.1,2310138.0,2317216.0
NW_022145551.1,2348577.0,2377499.0
NW_022145551.1,2382350.0,2398855.0
NW_022145551.1,2408623.0,2421088.0
NW_022145551.1,2530908.0,2532980.0
NW_022145551.1,2552963.0,2572414.0
NW_022145551.1,2580886.0,2623253.0
NW_022145551.1,2691780.0,2707559.0
NW_022145551.1,2711254.0,2721272.0
NW_022145552.1,3379.0,26587.0
NW_022145552.1,27661.0,31331.0
NW_022145552.1,65661.0,79674.0
NW_022145552.1,80100.0,91324.0
NW_022145552.1,99365.0,101745.0
NW_022145552.1,104640.0,110612.0
NW_022145552.1,111796.0,125179.0
NW_022145552.1,136137.0,153368.0
NW_022145552.1,170631.0,197944.0
NW_022145552.1,209170.0,216013.0
NW_022145552.1,300379.0,308284.0
NW_022145552.1,308558.0,311934.0
NW_022145552.1,311947.0,323123.0
NW_022145552.1,324189.0,335790.0
NW_022145552.1,347498.0,356868.0
NW_022145552.1,358305.0,362947.0
NW_022145552.1,368998.0,380285.0
NW_022145552.1,385716.0,392320.0
NW_022145552.1,395181.0,432575.0
NW_022145552.1,439612.0,459643.0
NW_022145552.1,473097.0,475919.0
NW_022145552.1,482944.0,552773.0
NW_022145552.1,563777.0,571310.0
NW_022145552.1,579886.0,591699.0
NW_022145552.1,599736.0,612193.0
NW_022145552.1,646664.0,656580.0
NW_022145552.1,668623.0,696030.0
NW_022145552.1,704042.0,737746.0
NW_022145552.1,745717.0,749267.0
NW_022145552.1,758164.0,765634.0
NW_022145552.1,773102.0,800905.0
NW_022145552.1,802876.0,843578.0
NW_022145552.1,846533.0,852404.0
NW_022145552.1,859699.0,895753.0
NW_022145552.1,897543.0,916725.0
NW_022145552.1,917083.0,927358.0
NW_022145552.1,929052.0,952371.0
NW_022145552.1,953465.0,977068.0
NW_022145552.1,987158.0,993060.0
NW_022145552.1,997678.0,1006980.0
NW_022145552.1,1007577.0,1015520.0
NW_022145552.1,1017374.0,1023164.0
NW_022145552.1,1024490.0,1057750.0
NW_022145552.1,1057886.0,1072823.0
NW_022145552.1,1075609.0,1125409.0
NW_022145552.1,1127281.0,1142212.0
NW_022145552.1,1151464.0,1153623.0
NW_022145552.1,1159327.0,1167607.0
NW_022145552.1,1167625.0,1174438.0
NW_022145552.1,1195599.0,1207211.0
NW_022145552.1,1231060.0,1234038.0
NW_022145552.1,1241760.0,1262244.0
NW_022145552.1,1262489.0,1270816.0
NW_022145552.1,1307139.0,1313691.0
NW_022145552.1,1339984.0,1344707.0
NW_022145552.1,1351899.0,1360533.0
NW_022145552.1,1375822.0,1380151.0
NW_022145552.1,1382409.0,1389053.0
NW_022145552.1,1393236.0,1457996.0
NW_022145552.1,1460688.0,1465879.0
NW_022145552.1,1470581.0,1497011.0
NW_022145552.1,1518374.0,1534875.0
NW_022145552.1,1534987.0,1548629.0
NW_022145552.1,1550776.0,1607989.0
NW_022145552.1,1653788.0,1657293.0
NW_022145552.1,1742506.0,1744913.0
NW_022145552.1,1795075.0,1849165.0
NW_022145552.1,1858169.0,1865618.0
NW_022145552.1,1868689.0,1878810.0
NW_022145552.1,1889390.0,1894301.0
NW_022145552.1,1896188.0,1898258.0
NW_022145552.1,1899199.0,1901269.0
NW_022145552.1,1903702.0,1912527.0
NW_022145552.1,1915059.0,1926673.0
NW_022145552.1,1932302.0,1976696.0
NW_022145552.1,1978123.0,2005890.0
NW_022145552.1,2009591.0,2080099.0
NW_022145552.1,2092639.0,2100220.0
NW_022145552.1,2100318.0,2125928.0
NW_022145552.1,2140047.0,2146491.0
NW_022145552.1,2150906.0,2154529.0
NW_022145552.1,2172147.0,2185815.0
NW_022145552.1,2189605.0,2222431.0
NW_022145552.1,2263385.0,2271111.0
NW_022145552.1,2276113.0,2295358.0
NW_022145553.1,25964.0,30909.0
NW_022145553.1,67123.0,86675.0
NW_022145553.1,94594.0,196592.0
NW_022145553.1,204423.0,234094.0
NW_022145553.1,235093.0,262130.0
NW_022145553.1,286233.0,311085.0
NW_022145553.1,416703.0,436540.0
NW_022145553.1,441535.0,459134.0
NW_022145553.1,459238.0,475019.0
NW_022145553.1,476316.0,493069.0
NW_022145553.1,496901.0,509121.0
NW_022145553.1,510315.0,519753.0
NW_022145553.1,524662.0,539035.0
NW_022145553.1,558532.0,562326.0
NW_022145553.1,583722.0,609344.0
NW_022145553.1,643740.0,660024.0
NW_022145553.1,671506.0,678825.0
NW_022145553.1,681794.0,710993.0
NW_022145553.1,725308.0,730721.0
NW_022145553.1,744405.0,772624.0
NW_022145553.1,780294.0,796371.0
NW_022145553.1,818616.0,830193.0
NW_022145553.1,832026.0,848881.0
NW_022145553.1,851043.0,874067.0
NW_022145553.1,882550.0,953736.0
NW_022145554.1,2814.0,10302.0
NW_022145554.1,21377.0,29051.0
NW_022145554.1,50040.0,56385.0
NW_022145554.1,61335.0,77267.0
NW_022145554.1,79463.0,99251.0
NW_022145554.1,101455.0,141005.0
NW_022145554.1,297198.0,299271.0
NW_022145554.1,348980.0,354274.0
NW_022145554.1,374122.0,387812.0
NW_022145554.1,389918.0,401644.0
NW_022145554.1,411392.0,427291.0
NW_022145554.1,431439.0,450350.0
NW_022145554.1,459337.0,488586.0
NW_022145554.1,494476.0,520589.0
NW_022145554.1,522791.0,550730.0
NW_022145554.1,561772.0,574301.0
NW_022145554.1,578038.0,585361.0
NW_022145554.1,596474.0,600690.0
NW_022145554.1,606918.0,612189.0
NW_022145554.1,643606.0,647361.0
NW_022145554.1,649449.0,659800.0
NW_022145554.1,663906.0,670951.0
NW_022145554.1,671916.0,681759.0
NW_022145554.1,683667.0,694359.0
NW_022145554.1,695632.0,704595.0
NW_022145554.1,709565.0,775477.0
NW_022145554.1,778254.0,780907.0
NW_022145554.1,788966.0,802141.0
NW_022145554.1,805455.0,814138.0
NW_022145554.1,876920.0,896079.0
NW_022145554.1,905232.0,964761.0
NW_022145554.1,975507.0,982506.0
NW_022145554.1,984940.0,1029280.0
NW_022145554.1,1030955.0,1077343.0
NW_022145554.1,1078108.0,1117205.0
NW_022145554.1,1180170.0,1203137.0
NW_022145554.1,1203510.0,1219068.0
NW_022145554.1,1221516.0,1234493.0
NW_022145554.1,1241141.0,1250076.0
NW_022145554.1,1253119.0,1281127.0
NW_022145554.1,1284383.0,1344490.0
NW_022145554.1,1352738.0,1404237.0
NW_022145554.1,1408825.0,1445217.0
NW_022145554.1,1447469.0,1476761.0
NW_022145554.1,1484689.0,1540023.0
NW_022145554.1,1543144.0,1549722.0
NW_022145554.1,1582434.0,1595483.0
NW_022145554.1,1597733.0,1610109.0
NW_022145554.1,1611074.0,1638605.0
NW_022145554.1,1643146.0,1668449.0
NW_022145554.1,1670215.0,1698309.0
NW_022145554.1,1702712.0,1735849.0
NW_022145554.1,1744090.0,1748567.0
NW_022145554.1,1772844.0,1790957.0
NW_022145554.1,1799213.0,1883535.0
NW_022145554.1,1884700.0,1900440.0
NW_022145554.1,1901103.0,1925267.0
NW_022145554.1,1928704.0,1940735.0
NW_022145554.1,1947934.0,1950507.0
NW_022145554.1,1952861.0,1959025.0
NW_022145554.1,1960315.0,1965112.0
NW_022145554.1,1967239.0,1978251.0
NW_022145554.1,1980147.0,1982308.0
NW_022145554.1,1985749.0,1986615.0
NW_022145554.1,1987811.0,1991775.0
NW_022145554.1,1995345.0,2002322.0
NW_022145555.1,6649.0,10507.0
NW_022145555.1,20022.0,49462.0
NW_022145555.1,72804.0,76866.0
NW_022145555.1,77735.0,84653.0
NW_022145555.1,88261.0,101795.0
NW_022145555.1,102500.0,114331.0
NW_022145555.1,117910.0,143094.0
NW_022145555.1,156873.0,165078.0
NW_022145555.1,167833.0,189796.0
NW_022145555.1,192415.0,199941.0
NW_022145555.1,201813.0,211496.0
NW_022145555.1,221679.0,269193.0
NW_022145555.1,277974.0,318455.0
NW_022145555.1,323074.0,362216.0
NW_022145555.1,381587.0,399543.0
NW_022145555.1,404423.0,430794.0
NW_022145555.1,490331.0,516914.0
NW_022145555.1,520695.0,526961.0
NW_022145555.1,537266.0,550724.0
NW_022145555.1,558606.0,618248.0
NW_022145555.1,624336.0,650239.0
NW_022145555.1,655286.0,669825.0
NW_022145555.1,699443.0,731730.0
NW_022145555.1,732297.0,760230.0
NW_022145555.1,764983.0,823808.0
NW_022145555.1,828577.0,851592.0
NW_022145555.1,855683.0,892617.0
NW_022145556.1,57107.0,59199.0
NW_022145556.1,72562.0,83687.0
NW_022145556.1,97747.0,100984.0
NW_022145556.1,107232.0,110480.0
NW_022145556.1,135070.0,138739.0
NW_022145556.1,203969.0,213782.0
NW_022145556.1,265608.0,269187.0
NW_022145556.1,362023.0,367285.0
NW_022145556.1,386233.0,388186.0
NW_022145556.1,391301.0,394314.0
NW_022145556.1,417956.0,427908.0
NW_022145556.1,428353.0,443086.0
NW_022145556.1,523287.0,524886.0
NW_022145556.1,569929.0,571551.0
NW_022145557.1,5117.0,21377.0
NW_022145558.1,7803.0,10219.0
NW_022145558.1,12206.0,16390.0
NW_022145558.1,33386.0,37711.0
NW_022145558.1,46412.0,51279.0
NW_022145558.1,65299.0,116525.0
NW_022145558.1,131160.0,155873.0
NW_022145558.1,157789.0,196737.0
NW_022145558.1,203343.0,211419.0
NW_022145558.1,219842.0,239831.0
NW_022145558.1,282718.0,295513.0
NW_022145558.1,304830.0,355607.0
NW_022145558.1,358486.0,372628.0
NW_022145558.1,380382.0,390860.0
NW_022145558.1,392533.0,410776.0
NW_022145558.1,419804.0,446384.0
NW_022145558.1,461693.0,467629.0
NW_022145558.1,472904.0,480484.0
NW_022145558.1,480492.0,497742.0
NW_022145558.1,500255.0,503198.0
NW_022145558.1,528171.0,531273.0
NW_022145558.1,570908.0,635765.0
NW_022145558.1,639277.0,679117.0
NW_022145558.1,682954.0,700783.0
NW_022145558.1,708648.0,721866.0
NW_022145558.1,756726.0,881737.0
NW_022145558.1,883493.0,910586.0
NW_022145558.1,933379.0,1011326.0
NW_022145558.1,1018248.0,1032165.0
NW_022145558.1,1089290.0,1099189.0
NW_022145558.1,1102841.0,1108641.0
NW_022145558.1,1172958.0,1185501.0
NW_022145558.1,1190449.0,1193243.0
NW_022145558.1,1198765.0,1202046.0
NW_022145558.1,1214525.0,1223527.0
NW_022145558.1,1228539.0,1237687.0
NW_022145558.1,1365760.0,1373674.0
NW_022145558.1,1466381.0,1471698.0
NW_022145558.1,1523556.0,1533671.0
NW_022145558.1,1561837.0,1574249.0
NW_022145558.1,1656677.0,1675372.0
NW_022145558.1,1676104.0,1687414.0
NW_022145558.1,1690510.0,1759846.0
NW_022145558.1,1971458.0,2004363.0
NW_022145558.1,2026443.0,2055652.0
NW_022145558.1,2097531.0,2138588.0
NW_022145558.1,2157486.0,2176430.0
NW_022145558.1,2241522.0,2264643.0
NW_022145558.1,2358797.0,2383354.0
NW_022145558.1,2402909.0,2439564.0
NW_022145558.1,2449542.0,2469053.0
NW_022145558.1,2492411.0,2502614.0
NW_022145558.1,2551230.0,2568427.0
NW_022145559.1,69494.0,100829.0
NW_022145559.1,136169.0,138732.0
NW_022145559.1,157529.0,172273.0
NW_022145559.1,172446.0,196566.0
NW_022145559.1,208518.0,276969.0
NW_022145559.1,282366.0,293622.0
NW_022145559.1,295500.0,305473.0
NW_022145559.1,307454.0,314913.0
NW_022145559.1,320424.0,332550.0
NW_022145559.1,337535.0,343408.0
NW_022145559.1,352976.0,367026.0
NW_022145559.1,372354.0,385716.0
NW_022145559.1,409151.0,432912.0
NW_022145559.1,437962.0,454401.0
NW_022145559.1,482465.0,491782.0
NW_022145559.1,492230.0,501544.0
NW_022145559.1,514379.0,538965.0
NW_022145559.1,539251.0,544077.0
NW_022145559.1,547763.0,555776.0
NW_022145559.1,559305.0,565507.0
NW_022145559.1,570145.0,626364.0
NW_022145559.1,632728.0,641275.0
NW_022145559.1,643166.0,661276.0
NW_022145559.1,661869.0,716298.0
NW_022145559.1,735925.0,739426.0
NW_022145559.1,749067.0,763823.0
NW_022145559.1,793867.0,798893.0
NW_022145559.1,801264.0,824595.0
NW_022145559.1,832915.0,854198.0
NW_022145559.1,894543.0,941787.0
NW_022145559.1,966666.0,974543.0
NW_022145559.1,987949.0,1006172.0
NW_022145559.1,1048569.0,1053211.0
NW_022145560.1,7380.0,47363.0
NW_022145560.1,50174.0,61999.0
NW_022145560.1,74122.0,100505.0
NW_022145560.1,115930.0,135883.0
NW_022145560.1,136487.0,177032.0
NW_022145560.1,180444.0,186499.0
NW_022145560.1,190861.0,213766.0
NW_022145560.1,220122.0,224960.0
NW_022145560.1,234424.0,251348.0
NW_022145560.1,255540.0,276692.0
NW_022145560.1,292721.0,304456.0
NW_022145560.1,312073.0,323000.0
NW_022145560.1,360975.0,376741.0
NW_022145560.1,381791.0,391722.0
NW_022145560.1,393224.0,403525.0
NW_022145560.1,405204.0,415652.0
NW_022145560.1,417598.0,436025.0
NW_022145560.1,436438.0,447188.0
NW_022145560.1,464439.0,473429.0
NW_022145560.1,474877.0,479921.0
NW_022145560.1,524335.0,536393.0
NW_022145560.1,538690.0,557807.0
NW_022145560.1,563168.0,601767.0
NW_022145560.1,611456.0,623127.0
NW_022145560.1,635551.0,649612.0
NW_022145560.1,654711.0,662078.0
NW_022145560.1,666394.0,704998.0
NW_022145560.1,783934.0,792753.0
NW_022145560.1,794877.0,802326.0
NW_022145560.1,811346.0,821683.0
NW_022145560.1,878348.0,882118.0
NW_022145560.1,886748.0,892960.0
NW_022145560.1,921908.0,925440.0
NW_022145560.1,942432.0,945983.0
NW_022145560.1,956918.0,960690.0
NW_022145560.1,964419.0,977798.0
NW_022145560.1,978418.0,989551.0
NW_022145560.1,991581.0,1023368.0
NW_022145560.1,1034390.0,1098847.0
NW_022145560.1,1130230.0,1138130.0
NW_022145560.1,1142797.0,1147946.0
NW_022145560.1,1148552.0,1156017.0
NW_022145560.1,1156623.0,1164088.0
NW_022145560.1,1174044.0,1176916.0
NW_022145560.1,1180216.0,1183088.0
NW_022145560.1,1190391.0,1203409.0
NW_022145560.1,1213811.0,1229915.0
NW_022145561.1,65556.0,72032.0
NW_022145561.1,72033.0,79931.0
NW_022145561.1,106657.0,117042.0
NW_022145561.1,125303.0,129911.0
NW_022145561.1,246924.0,253015.0
NW_022145561.1,262574.0,299600.0
NW_022145561.1,308421.0,340337.0
NW_022145561.1,389413.0,422470.0
NW_022145561.1,429986.0,432509.0
NW_022145561.1,434930.0,464778.0
NW_022145561.1,467841.0,477658.0
NW_022145561.1,477669.0,484183.0
NW_022145561.1,489787.0,502597.0
NW_022145561.1,507149.0,544361.0
NW_022145561.1,549775.0,557304.0
NW_022145561.1,563715.0,569560.0
NW_022145561.1,572336.0,581417.0
NW_022145561.1,590143.0,594343.0
NW_022145561.1,595480.0,601038.0
NW_022145561.1,603966.0,608842.0
NW_022145561.1,612628.0,631757.0
NW_022145561.1,633376.0,635448.0
NW_022145561.1,636426.0,646806.0
NW_022145561.1,654669.0,665414.0
NW_022145561.1,671550.0,679589.0
NW_022145561.1,692406.0,706947.0
NW_022145561.1,708065.0,791974.0
NW_022145561.1,796873.0,814878.0
NW_022145561.1,847979.0,850980.0
NW_022145561.1,856636.0,866829.0
NW_022145561.1,871799.0,887015.0
NW_022145561.1,892892.0,920189.0
NW_022145561.1,920861.0,953878.0
NW_022145561.1,972852.0,984664.0
NW_022145561.1,986690.0,1016780.0
NW_022145561.1,1026692.0,1039806.0
NW_022145561.1,1043731.0,1061116.0
NW_022145561.1,1086859.0,1089467.0
NW_022145561.1,1101716.0,1174477.0
NW_022145562.1,147508.0,204870.0
NW_022145562.1,209910.0,218158.0
NW_022145562.1,220140.0,224661.0
NW_022145562.1,228999.0,243995.0
NW_022145562.1,251749.0,256899.0
NW_022145562.1,334123.0,349921.0
NW_022145562.1,410295.0,415315.0
NW_022145562.1,429270.0,433060.0
NW_022145562.1,440612.0,447920.0
NW_022145562.1,479066.0,481279.0
NW_022145562.1,504748.0,510827.0
NW_022145562.1,531400.0,570616.0
NW_022145562.1,573824.0,585487.0
NW_022145562.1,587485.0,624090.0
NW_022145562.1,631149.0,650617.0
NW_022145562.1,652657.0,657773.0
NW_022145562.1,663200.0,666952.0
NW_022145562.1,679939.0,702420.0
NW_022145562.1,707237.0,722450.0
NW_022145562.1,774037.0,780046.0
NW_022145562.1,840754.0,847252.0
NW_022145562.1,848475.0,858743.0
NW_022145562.1,876430.0,883275.0
NW_022145563.1,2177.0,20107.0
NW_022145563.1,23831.0,39616.0
NW_022145563.1,52175.0,83978.0
NW_022145563.1,85436.0,92004.0
NW_022145563.1,95063.0,112049.0
NW_022145563.1,117618.0,148550.0
NW_022145563.1,168321.0,179030.0
NW_022145563.1,190013.0,192085.0
NW_022145563.1,209990.0,295386.0
NW_022145563.1,327333.0,330310.0
NW_022145563.1,330640.0,342606.0
NW_022145563.1,345090.0,358018.0
NW_022145563.1,362440.0,367971.0
NW_022145563.1,368160.0,383055.0
NW_022145563.1,387546.0,396498.0
NW_022145563.1,417450.0,419548.0
NW_022145563.1,453660.0,473035.0
NW_022145563.1,489566.0,537627.0
NW_022145563.1,546645.0,562229.0
NW_022145563.1,603793.0,606842.0
NW_022145563.1,627905.0,630888.0
NW_022145563.1,644420.0,670934.0
NW_022145563.1,697022.0,702092.0
NW_022145563.1,716573.0,734356.0
NW_022145563.1,745663.0,772204.0
NW_022145563.1,774683.0,779987.0
NW_022145563.1,790636.0,817861.0
NW_022145563.1,841832.0,867246.0
NW_022145563.1,869109.0,932276.0
NW_022145563.1,937766.0,954967.0
NW_022145563.1,1030118.0,1079464.0
NW_022145563.1,1083863.0,1173605.0
NW_022145563.1,1174652.0,1190926.0
NW_022145563.1,1200725.0,1213289.0
NW_022145563.1,1219270.0,1222427.0
NW_022145564.1,7626.0,13843.0
NW_022145564.1,45474.0,60870.0
NW_022145564.1,91134.0,114176.0
NW_022145564.1,121084.0,128246.0
NW_022145564.1,156671.0,160051.0
NW_022145564.1,342191.0,357662.0
NW_022145564.1,365017.0,376223.0
NW_022145564.1,403770.0,437152.0
NW_022145564.1,481319.0,489221.0
NW_022145564.1,493114.0,498146.0
NW_022145564.1,527798.0,533911.0
NW_022145564.1,539087.0,546340.0
NW_022145564.1,546906.0,554645.0
NW_022145564.1,555437.0,561230.0
NW_022145564.1,571100.0,601562.0
NW_022145564.1,602057.0,607310.0
NW_022145564.1,682881.0,690134.0
NW_022145564.1,703484.0,707589.0
NW_022145565.1,203.0,6917.0
NW_022145565.1,14067.0,36730.0
NW_022145565.1,41745.0,52276.0
NW_022145565.1,53229.0,91207.0
NW_022145565.1,98775.0,160034.0
NW_022145565.1,163164.0,184521.0
NW_022145565.1,191664.0,209993.0
NW_022145565.1,226049.0,251550.0
NW_022145565.1,256070.0,275851.0
NW_022145565.1,281452.0,290267.0
NW_022145565.1,290896.0,306994.0
NW_022145565.1,309724.0,354643.0
NW_022145565.1,356963.0,364477.0
NW_022145565.1,365527.0,412679.0
NW_022145565.1,417475.0,425487.0
NW_022145565.1,432137.0,487313.0
NW_022145565.1,494352.0,496424.0
NW_022145565.1,498147.0,520103.0
NW_022145565.1,523085.0,559969.0
NW_022145565.1,565915.0,600878.0
NW_022145565.1,612912.0,688696.0
NW_022145565.1,710055.0,712136.0
NW_022145566.1,94054.0,103751.0
NW_022145566.1,113759.0,182074.0
NW_022145566.1,183996.0,266400.0
NW_022145566.1,324834.0,332339.0
NW_022145566.1,340643.0,383501.0
NW_022145566.1,383954.0,394014.0
NW_022145566.1,395522.0,410930.0
NW_022145566.1,411297.0,449904.0
NW_022145566.1,452470.0,464859.0
NW_022145566.1,466787.0,483441.0
NW_022145566.1,514132.0,521291.0
NW_022145566.1,522949.0,531353.0
NW_022145566.1,534486.0,550286.0
NW_022145566.1,552745.0,574762.0
NW_022145566.1,575814.0,586377.0
NW_022145566.1,588384.0,607759.0
NW_022145566.1,612896.0,654021.0
NW_022145566.1,656942.0,665029.0
NW_022145566.1,666244.0,683513.0
NW_022145566.1,684484.0,707906.0
NW_022145566.1,713099.0,741823.0
NW_022145566.1,742591.0,751752.0
NW_022145566.1,759625.0,799604.0
NW_022145566.1,801401.0,826305.0
NW_022145566.1,831156.0,855432.0
NW_022145566.1,864931.0,949087.0
NW_022145566.1,1000498.0,1008831.0
NW_022145566.1,1064137.0,1070928.0
NW_022145566.1,1072487.0,1091055.0
NW_022145566.1,1093847.0,1095946.0
NW_022145566.1,1104983.0,1119559.0
NW_022145566.1,1136987.0,1150163.0
NW_022145566.1,1150784.0,1160637.0
NW_022145566.1,1164222.0,1175060.0
NW_022145566.1,1176014.0,1197167.0
NW_022145566.1,1199721.0,1254636.0
NW_022145566.1,1257453.0,1279350.0
NW_022145566.1,1331425.0,1347958.0
NW_022145566.1,1360092.0,1380758.0
NW_022145566.1,1391798.0,1463703.0
NW_022145566.1,1464742.0,1487667.0
NW_022145566.1,1491255.0,1508558.0
NW_022145566.1,1515365.0,1535761.0
NW_022145566.1,1538400.0,1550778.0
NW_022145566.1,1556932.0,1559966.0
NW_022145566.1,1576582.0,1589719.0
NW_022145566.1,1595083.0,1598111.0
NW_022145566.1,1606289.0,1622095.0
NW_022145566.1,1626750.0,1663510.0
NW_022145566.1,1668220.0,1685429.0
