first.seqnames	first.start	first.end	first.width	first.strand	second.seqnames	second.start	second.end	second.width	second.strand
Scaffold17410	26926	27005	80	*	Scaffold2637	190424	190503	80	*
Scaffold17410	38655	38715	61	*	Scaffold2637	201592	201652	61	*
Scaffold17410	46685	46811	127	*	Scaffold2637	206648	206773	126	*
Scaffold17410	27132	27216	85	*	Scaffold2637	190629	190713	85	*
Scaffold17410	17951	18017	67	*	Scaffold2637	181307	181373	67	*
Scaffold17410	25782	25889	108	*	Scaffold2637	189376	189482	107	*
Scaffold17410	27298	27371	74	*	Scaffold2637	190795	190868	74	*
Scaffold17410	26786	26891	106	*	Scaffold2637	190286	190391	106	*
Scaffold17410	27011	27092	82	*	Scaffold2637	190509	190589	81	*
Scaffold17410	4472	4546	75	*	Scaffold2637	171722	171796	75	*
Scaffold17410	21496	21556	61	*	Scaffold2637	184724	184784	61	*
Scaffold17411	28588	28640	53	*	Scaffold608	180572	180624	53	*
Scaffold17411	28482	28534	53	*	Scaffold608	180676	180728	53	*
Scaffold17411	28588	28640	53	*	Scaffold64	7237	7289	53	*
Scaffold1742	54457	54506	50	*	Scaffold474	486168	486217	50	*
Scaffold1742	61403	61477	75	*	Scaffold5718	315	389	75	*
Scaffold1742	54457	54506	50	*	Scaffold5718	6950	6999	50	*
Scaffold17427	19141	19195	55	*	Scaffold39	566651	566705	55	*
Scaffold1743	9859	9913	55	*	Scaffold946	156655	156709	55	*
Scaffold17431	16857	16926	70	*	Scaffold154	270933	271002	70	*
Scaffold17431	17176	17227	52	*	Scaffold154	270646	270697	52	*
Scaffold17432	19391	19446	56	*	Scaffold5069	5671	5726	56	*
Scaffold17434	8554	8614	61	*	Scaffold1434	110257	110317	61	*
Scaffold174370	540	603	64	*	Scaffold417	121035	121098	64	*
Scaffold174377	261	322	62	*	Scaffold202	782219	782280	62	*
Scaffold174377	258	310	53	*	Scaffold2731	5718	5770	53	*
Scaffold174377	276	343	68	*	Scaffold48	691456	691523	68	*
Scaffold174406	184	256	73	*	Scaffold1128	156110	156183	74	*
Scaffold174406	195	255	61	*	Scaffold27737	48	108	61	*
Scaffold17447	560	658	99	*	Scaffold389	405965	406063	99	*
Scaffold17449	6389	6445	57	*	Scaffold797	41546	41602	57	*
Scaffold17449	8560	8610	51	*	Scaffold797	42371	42421	51	*
Scaffold1745	65193	65249	57	*	Scaffold2	1383422	1383478	57	*
Scaffold1745	63396	63468	73	*	Scaffold372	139222	139294	73	*
Scaffold1745	61219	61278	60	*	Scaffold4	876871	876930	60	*
Scaffold1745	65309	65368	60	*	Scaffold4	875985	876044	60	*
Scaffold174526	150	270	121	*	Scaffold1763	123795	123915	121	*
Scaffold1746	84629	84683	55	*	Scaffold736	166208	166262	55	*
Scaffold174670	56	108	53	*	Scaffold216	367110	367162	53	*
Scaffold1747	61531	61586	56	*	Scaffold1646	69075	69130	56	*
Scaffold1747	65714	65772	59	*	Scaffold478	518568	518626	59	*
Scaffold174751	721	776	56	*	Scaffold513	393637	393692	56	*
Scaffold17478	17971	18037	67	*	Scaffold1487	141356	141422	67	*
Scaffold17478	17971	18038	68	*	Scaffold3324	1147	1214	68	*
Scaffold17481	38188	38242	55	*	Scaffold2280	3240	3293	54	*
Scaffold17481	38440	38508	69	*	Scaffold2280	3496	3565	70	*
Scaffold17482	1	93	93	*	Scaffold154	762989	763081	93	*
Scaffold175	110637	110697	61	*	Scaffold3816	44656	44716	61	*
Scaffold175	107111	107165	55	*	Scaffold3816	39642	39696	55	*
Scaffold1750	651	704	54	*	Scaffold711	87469	87522	54	*
Scaffold1750	110	162	53	*	Scaffold711	85311	85363	53	*
Scaffold1750	1957	2012	56	*	Scaffold711	88208	88263	56	*
Scaffold17500	8678	8784	107	*	Scaffold160	390324	390431	108	*
Scaffold17500	8678	8784	107	*	Scaffold4616	3108	3215	108	*
Scaffold175003	575	633	59	*	Scaffold113	123020	123078	59	*
Scaffold17501	5929	5985	57	*	Scaffold1001	127340	127396	57	*
Scaffold175027	268	322	55	*	Scaffold1329	318300	318354	55	*
Scaffold175027	272	322	51	*	Scaffold267	443244	443294	51	*
Scaffold175027	272	322	51	*	Scaffold301	647701	647751	51	*
Scaffold17505	3994	4063	70	*	Scaffold186	979369	979438	70	*
Scaffold17505	3994	4063	70	*	Scaffold2802	14338	14407	70	*
Scaffold175063	310	371	62	*	Scaffold259	526233	526294	62	*
Scaffold175063	103	152	50	*	Scaffold259	530914	530963	50	*
Scaffold1751	28444	28494	51	*	Scaffold113	352525	352575	51	*
Scaffold1751	28446	28498	53	*	Scaffold18	332815	332867	53	*
Scaffold1751	116735	116816	82	*	Scaffold658	382042	382123	82	*
Scaffold1751	142118	142250	133	*	Scaffold658	362245	362377	133	*
Scaffold1751	70953	71051	99	*	Scaffold658	420836	420934	99	*
Scaffold1751	15579	15645	67	*	Scaffold658	464257	464323	67	*
Scaffold1751	33814	33907	94	*	Scaffold658	447747	447840	94	*
Scaffold1751	138753	138876	124	*	Scaffold658	364609	364732	124	*
Scaffold1751	77381	77432	52	*	Scaffold658	413694	413745	52	*
Scaffold1751	129977	130060	84	*	Scaffold658	369149	369232	84	*
Scaffold1751	90657	90739	83	*	Scaffold658	403920	404002	83	*
Scaffold1751	2826	2878	53	*	Scaffold658	479485	479537	53	*
Scaffold1751	54601	54704	104	*	Scaffold658	429723	429826	104	*
Scaffold1751	161757	161807	51	*	Scaffold658	344183	344233	51	*
Scaffold1751	120887	120961	75	*	Scaffold658	378029	378103	75	*
Scaffold1751	76712	76765	54	*	Scaffold658	414411	414464	54	*
Scaffold1751	33597	33651	55	*	Scaffold658	447999	448053	55	*
Scaffold1751	150087	150161	75	*	Scaffold658	354385	354459	75	*
Scaffold1751	119379	119467	89	*	Scaffold658	379639	379727	89	*
Scaffold1751	137471	137524	54	*	Scaffold658	366262	366315	54	*
Scaffold1751	2929	3011	83	*	Scaffold658	479748	479831	84	*
Scaffold1751	25142	25197	56	*	Scaffold658	456133	456188	56	*
Scaffold1751	141866	142041	176	*	Scaffold658	362456	362630	175	*
Scaffold1751	142043	142106	64	*	Scaffold658	362389	362452	64	*
Scaffold1751	136841	136903	63	*	Scaffold658	366904	366966	63	*
Scaffold1751	146179	146271	93	*	Scaffold658	357843	357935	93	*
Scaffold1751	3235	3309	75	*	Scaffold658	479463	479537	75	*
Scaffold1751	152091	152148	58	*	Scaffold658	352984	353041	58	*
Scaffold1751	162827	162878	52	*	Scaffold658	342979	343030	52	*
Scaffold1751	86846	86903	58	*	Scaffold658	407286	407342	57	*
Scaffold1751	76588	76706	119	*	Scaffold658	414470	414587	118	*
Scaffold1751	54742	54793	52	*	Scaffold658	429634	429685	52	*
Scaffold1751	129916	129966	51	*	Scaffold658	369243	369293	51	*
Scaffold1751	107557	107643	87	*	Scaffold658	388176	388261	86	*
Scaffold1751	144801	144861	61	*	Scaffold658	359069	359129	61	*
Scaffold1751	39919	39969	51	*	Scaffold658	435293	435343	51	*
Scaffold1751	163682	163774	93	*	Scaffold658	341978	342070	93	*
Scaffold1751	121572	121621	50	*	Scaffold658	377437	377486	50	*
Scaffold1751	2627	2691	65	*	Scaffold658	479664	479727	64	*
Scaffold1751	3036	3100	65	*	Scaffold658	479664	479727	64	*
Scaffold1751	143469	143566	98	*	Scaffold658	360875	360972	98	*
Scaffold1751	120162	120222	61	*	Scaffold658	378795	378855	61	*
Scaffold1751	54484	54535	52	*	Scaffold658	429891	429942	52	*
Scaffold1751	55231	55306	76	*	Scaffold658	429109	429184	76	*
Scaffold1751	119092	119144	53	*	Scaffold658	379986	380038	53	*
Scaffold1751	142343	142397	55	*	Scaffold658	362096	362150	55	*
Scaffold1751	107691	107741	51	*	Scaffold658	388078	388128	51	*
Scaffold1751	144868	144973	106	*	Scaffold658	358946	359051	106	*
Scaffold1751	95699	95760	62	*	Scaffold658	399443	399504	62	*
Scaffold1751	2520	2602	83	*	Scaffold658	479748	479831	84	*
Scaffold1751	92003	92054	52	*	Scaffold658	402310	402361	52	*
Scaffold1751	143221	143287	67	*	Scaffold658	361155	361221	67	*
Scaffold1751	73406	73518	113	*	Scaffold658	418006	418118	113	*
Scaffold1751	123431	123486	56	*	Scaffold658	374331	374387	57	*
Scaffold1751	3312	3362	51	*	Scaffold658	479410	479460	51	*
Scaffold1751	138885	138972	88	*	Scaffold658	364513	364600	88	*
Scaffold1751	108386	108472	87	*	Scaffold658	387446	387532	87	*
Scaffold1751	90771	90930	160	*	Scaffold658	403732	403891	160	*
Scaffold1751	143312	143369	58	*	Scaffold658	361073	361130	58	*
Scaffold1751	165745	165796	52	*	Scaffold658	339743	339794	52	*
Scaffold1751	143389	143467	79	*	Scaffold658	360974	361052	79	*
Scaffold1751	151990	152072	83	*	Scaffold658	353060	353142	83	*
Scaffold1751	86639	86824	186	*	Scaffold658	407364	407549	186	*
Scaffold1751	23563	23656	94	*	Scaffold658	457996	458089	94	*
Scaffold1751	95873	95969	97	*	Scaffold658	399239	399335	97	*
Scaffold1751	161810	161886	77	*	Scaffold658	344103	344180	78	*
Scaffold1751	29548	29611	64	*	Scaffold86	204344	204407	64	*
Scaffold17510	30335	30395	61	*	Scaffold5	388341	388401	61	*
Scaffold17512	39399	39448	50	*	Scaffold741	258162	258211	50	*
Scaffold17512	18152	18207	56	*	Scaffold753	278105	278160	56	*
Scaffold1752	70335	70391	57	*	Scaffold237	255899	255955	57	*
Scaffold17523	12434	12489	56	*	Scaffold470	293537	293592	56	*
Scaffold17523	12180	12390	211	*	Scaffold470	293445	293655	211	*
Scaffold17523	12061	12160	100	*	Scaffold470	293326	293425	100	*
Scaffold17523	12599	12660	62	*	Scaffold8391	3967	4028	62	*
Scaffold175274	1	104	104	*	Scaffold320	90027	90130	104	*
Scaffold175292	193	264	72	*	Scaffold51	58620	58691	72	*
Scaffold175313	49	145	97	*	Scaffold636	164889	164985	97	*
Scaffold17534	15331	15386	56	*	Scaffold63	396382	396437	56	*
Scaffold17534	20891	20951	61	*	Scaffold63	392392	392452	61	*
Scaffold17538	34889	34940	52	*	Scaffold213	88745	88796	52	*
Scaffold17538	18082	18132	51	*	Scaffold4252	38351	38401	51	*
Scaffold17538	28734	28784	51	*	Scaffold4252	38351	38401	51	*
Scaffold17539	21769	21819	51	*	Scaffold370	391543	391593	51	*
Scaffold17540	13847	13897	51	*	Scaffold1929	52401	52451	51	*
Scaffold17540	632	686	55	*	Scaffold77	128534	128588	55	*
Scaffold175548	15	76	62	*	Scaffold106	615197	615258	62	*
Scaffold175548	20	77	58	*	Scaffold1061	232974	233031	58	*
Scaffold175548	17	77	61	*	Scaffold1150	2476	2536	61	*
Scaffold175548	15	71	57	*	Scaffold1790	116459	116515	57	*
Scaffold175548	15	76	62	*	Scaffold186	225735	225796	62	*
Scaffold175548	20	76	57	*	Scaffold2311	38257	38313	57	*
Scaffold175548	14	68	55	*	Scaffold44	997946	998000	55	*
Scaffold175548	13	73	61	*	Scaffold940	265211	265271	61	*
Scaffold17558	991	1077	87	*	Scaffold238	502925	503011	87	*
Scaffold17570	1694	1746	53	*	Scaffold637	321769	321821	53	*
Scaffold17575	5187	5248	62	*	Scaffold1394	41124	41185	62	*
Scaffold17576	58642	58701	60	*	Scaffold26	466951	467010	60	*
Scaffold17577	29915	29990	76	*	Scaffold75	660021	660096	76	*
Scaffold17577	23100	23155	56	*	Scaffold75	650788	650843	56	*
Scaffold17578	3787	3845	59	*	Scaffold124	89569	89627	59	*
Scaffold17578	3788	3847	60	*	Scaffold12873	1404	1463	60	*
Scaffold17578	3790	3847	58	*	Scaffold1303	20253	20310	58	*
Scaffold17578	3791	3848	58	*	Scaffold1689	106931	106988	58	*
Scaffold175805	10	90	81	*	Scaffold1159	176365	176445	81	*
Scaffold175805	1	53	53	*	Scaffold2178	53120	53172	53	*
Scaffold175805	9	60	52	*	Scaffold958	30015	30066	52	*
Scaffold17587	17665	17716	52	*	Scaffold252	565897	565948	52	*
Scaffold17587	17768	17828	61	*	Scaffold252	566002	566062	61	*
Scaffold17587	24626	24680	55	*	Scaffold252	571601	571655	55	*
Scaffold17587	26173	26233	61	*	Scaffold344	88408	88468	61	*
Scaffold17587	26187	26253	67	*	Scaffold70	1328786	1328853	68	*
Scaffold17587	24626	24680	55	*	Scaffold706	21621	21675	55	*
Scaffold17587	17775	17828	54	*	Scaffold706	26938	26991	54	*
Scaffold17593	22814	22864	51	*	Scaffold1049	137001	137051	51	*
Scaffold17593	22814	22864	51	*	Scaffold1049	135757	135807	51	*
Scaffold17597	3899	3954	56	*	Scaffold7602	8998	9053	56	*
Scaffold176042	373	454	82	*	Scaffold2782	699	780	82	*
Scaffold1761	7571	7629	59	*	Scaffold115	485878	485936	59	*
Scaffold1761	28699	28758	60	*	Scaffold115	518218	518277	60	*
Scaffold1761	149079	149164	86	*	Scaffold1984	79523	79608	86	*
Scaffold1761	104129	104179	51	*	Scaffold93	185242	185292	51	*
Scaffold1761	97080	97141	62	*	Scaffold93	181310	181371	62	*
Scaffold1761	141790	141853	64	*	Scaffold93	220010	220073	64	*
Scaffold1761	132061	132128	68	*	Scaffold93	211022	211089	68	*
Scaffold176115	31	83	53	*	Scaffold178	488354	488406	53	*
Scaffold17612	6608	6658	51	*	Scaffold27542	126	176	51	*
Scaffold17614	4121	4178	58	*	Scaffold18	332606	332663	58	*
Scaffold17623	26072	26121	50	*	Scaffold65	556530	556579	50	*
Scaffold17626	12703	12779	77	*	Scaffold149	724269	724345	77	*
Scaffold17628	616	685	70	*	Scaffold1763	124156	124225	70	*
Scaffold17628	699	760	62	*	Scaffold1763	124081	124142	62	*
Scaffold17628	657	765	109	*	Scaffold788	279801	279909	109	*
Scaffold17628	575	652	78	*	Scaffold788	279719	279796	78	*
Scaffold17633	18188	18263	76	*	Scaffold1288	119569	119644	76	*
Scaffold17636	20645	20703	59	*	Scaffold134	335146	335204	59	*
Scaffold17636	16536	16591	56	*	Scaffold134	339781	339836	56	*
Scaffold17636	14389	14446	58	*	Scaffold134	343374	343432	59	*
Scaffold17636	32995	33066	72	*	Scaffold86	777268	777339	72	*
Scaffold17636	32932	32981	50	*	Scaffold86	777353	777402	50	*
Scaffold176374	439	491	53	*	Scaffold8660	5973	6025	53	*
Scaffold1765	15593	15650	58	*	Scaffold6810	9767	9824	58	*
Scaffold176686	76	130	55	*	Scaffold2561	64935	64989	55	*
Scaffold17669	5571	5620	50	*	Scaffold2745	34295	34344	50	*
Scaffold176693	219	281	63	*	Scaffold25	307404	307466	63	*
Scaffold17675	15362	15416	55	*	Scaffold110	674957	675011	55	*
Scaffold17675	15796	15850	55	*	Scaffold238	699167	699221	55	*
Scaffold176750	5	224	220	*	Scaffold2782	46597	46817	221	*
Scaffold17676	11607	11665	59	*	Scaffold305	467101	467159	59	*
Scaffold17676	19496	19558	63	*	Scaffold305	476868	476930	63	*
Scaffold17676	22934	22987	54	*	Scaffold305	478986	479039	54	*
Scaffold17676	11020	11103	84	*	Scaffold305	466117	466200	84	*
Scaffold17676	24139	24208	70	*	Scaffold305	480063	480132	70	*
Scaffold17676	24245	24354	110	*	Scaffold305	480169	480278	110	*
Scaffold17676	18633	18690	58	*	Scaffold305	475611	475668	58	*
Scaffold17676	10175	10251	77	*	Scaffold305	465195	465271	77	*
Scaffold1768	24908	24960	53	*	Scaffold507	155288	155340	53	*
Scaffold1768	28855	28904	50	*	Scaffold507	158748	158797	50	*
Scaffold1768	29524	29594	71	*	Scaffold507	159417	159487	71	*
Scaffold1768	40114	40181	68	*	Scaffold507	167158	167224	67	*
Scaffold1768	41148	41210	63	*	Scaffold507	168479	168541	63	*
Scaffold1768	26681	26733	53	*	Scaffold507	156605	156657	53	*
Scaffold1768	50838	50890	53	*	Scaffold507	174746	174798	53	*
Scaffold1768	27117	27170	54	*	Scaffold507	157051	157104	54	*
Scaffold1768	9917	9972	56	*	Scaffold507	145063	145118	56	*
Scaffold1768	50898	50949	52	*	Scaffold507	174806	174857	52	*
Scaffold1768	43416	43471	56	*	Scaffold507	170935	170990	56	*
Scaffold1768	29707	29757	51	*	Scaffold507	159600	159650	51	*
Scaffold1768	40010	40069	60	*	Scaffold507	167050	167110	61	*
Scaffold176847	752	801	50	*	Scaffold1768	176900	176949	50	*
Scaffold17689	8634	8691	58	*	Scaffold1126	82483	82540	58	*
Scaffold17690	107	161	55	*	Scaffold86	740951	741005	55	*
Scaffold176996	149	198	50	*	Scaffold4276	4534	4583	50	*
Scaffold177	47807	47878	72	*	Scaffold344	767279	767349	71	*
Scaffold177	28331	28389	59	*	Scaffold344	786623	786681	59	*
Scaffold177	111092	111151	60	*	Scaffold344	708857	708916	60	*
Scaffold177	106380	106432	53	*	Scaffold344	717385	717437	53	*
Scaffold177	82276	82334	59	*	Scaffold344	743590	743648	59	*
Scaffold177	35846	35897	52	*	Scaffold344	781838	781889	52	*
Scaffold177	57132	57192	61	*	Scaffold344	761813	761873	61	*
Scaffold177	57197	57275	79	*	Scaffold344	761730	761808	79	*
Scaffold177	106380	106432	53	*	Scaffold344	713298	713350	53	*
Scaffold177	106508	106572	65	*	Scaffold344	713156	713220	65	*
Scaffold177	41129	41191	63	*	Scaffold344	775741	775804	64	*
Scaffold177005	95	150	56	*	Scaffold2724	38727	38782	56	*
Scaffold177007	63	112	50	*	Scaffold2193	177656	177705	50	*
Scaffold177028	33	82	50	*	Scaffold615	157983	158033	51	*
Scaffold17708	31490	31546	57	*	Scaffold180	775849	775905	57	*
Scaffold177183	286	368	83	*	Scaffold1831	35626	35708	83	*
Scaffold177183	184	250	67	*	Scaffold1831	35747	35813	67	*
Scaffold177183	374	530	157	*	Scaffold1831	35443	35599	157	*
Scaffold177183	562	891	330	*	Scaffold1831	1232	1562	331	*
Scaffold177183	1	163	163	*	Scaffold1831	35842	36004	163	*
Scaffold1772	42040	42110	71	*	Scaffold523	186596	186665	70	*
Scaffold17723	4	79	76	*	Scaffold16	669235	669310	76	*
Scaffold177287	1207	1260	54	*	Scaffold90	116086	116139	54	*
Scaffold17732	19965	20026	62	*	Scaffold1120	225934	225995	62	*
Scaffold17732	19971	20023	53	*	Scaffold192	346006	346058	53	*
Scaffold17732	19974	20035	62	*	Scaffold25	1653439	1653500	62	*
Scaffold17732	19971	20035	65	*	Scaffold389	376822	376886	65	*
Scaffold17732	19964	20026	63	*	Scaffold427	489272	489334	63	*
Scaffold17732	19957	20037	81	*	Scaffold470	293563	293643	81	*
Scaffold17732	19958	20020	63	*	Scaffold551	299701	299763	63	*
Scaffold17732	19974	20035	62	*	Scaffold77	444773	444834	62	*
Scaffold17733	6132	6207	76	*	Scaffold27542	152	227	76	*
Scaffold17738	1195	1257	63	*	Scaffold1165	81306	81368	63	*
Scaffold17738	1187	1253	67	*	Scaffold1289	427137	427203	67	*
Scaffold17738	1183	1252	70	*	Scaffold1345	80886	80955	70	*
Scaffold17738	1193	1258	66	*	Scaffold14425	993	1058	66	*
Scaffold17738	1178	1246	69	*	Scaffold156	228801	228869	69	*
Scaffold17738	1164	1247	84	*	Scaffold1707	64580	64663	84	*
Scaffold17738	1188	1251	64	*	Scaffold2372	59305	59368	64	*
Scaffold17738	1184	1254	71	*	Scaffold2614	35591	35661	71	*
Scaffold17738	1183	1254	72	*	Scaffold405	497773	497844	72	*
Scaffold17738	1188	1254	67	*	Scaffold485	103747	103813	67	*
Scaffold17738	1201	1257	57	*	Scaffold5186	17278	17334	57	*
Scaffold17738	1182	1248	67	*	Scaffold548	132419	132485	67	*
Scaffold17738	1183	1246	64	*	Scaffold55	162968	163031	64	*
Scaffold17738	1181	1253	73	*	Scaffold571	262704	262776	73	*
Scaffold17738	1184	1253	70	*	Scaffold636	543049	543118	70	*
Scaffold17738	1201	1257	57	*	Scaffold65	958747	958803	57	*
Scaffold17738	1183	1253	71	*	Scaffold651	564675	564745	71	*
Scaffold17738	1178	1251	74	*	Scaffold715	3903	3976	74	*
Scaffold17738	1194	1249	56	*	Scaffold86	1109615	1109670	56	*
Scaffold17738	1193	1248	56	*	Scaffold896	248020	248075	56	*
Scaffold17739	2569	2636	68	*	Scaffold1696	120289	120356	68	*
Scaffold1774	52658	52742	85	*	Scaffold1066	145984	146068	85	*
Scaffold1774	52663	52742	80	*	Scaffold16356	446	525	80	*
Scaffold1774	52658	52759	102	*	Scaffold2123	42619	42720	102	*
Scaffold1774	52675	52756	82	*	Scaffold279	631745	631826	82	*
Scaffold1774	52658	52711	54	*	Scaffold282	212897	212950	54	*
Scaffold1774	52658	52723	66	*	Scaffold306	201499	201564	66	*
Scaffold1774	52659	52753	95	*	Scaffold44	1078831	1078925	95	*
Scaffold1774	52697	52756	60	*	Scaffold487	431089	431148	60	*
Scaffold1774	52667	52745	79	*	Scaffold735	85144	85221	78	*
Scaffold1774	52684	52747	64	*	Scaffold7676	3552	3615	64	*
Scaffold1774	52663	52742	80	*	Scaffold7974	3188	3267	80	*
Scaffold1774	52659	52714	56	*	Scaffold813	59561	59616	56	*
Scaffold17741	16046	16095	50	*	Scaffold90	104314	104363	50	*
Scaffold1775	5088	5154	67	*	Scaffold1288	85206	85272	67	*
Scaffold1775	174777	174829	53	*	Scaffold130	558244	558296	53	*
Scaffold1775	54139	54194	56	*	Scaffold130	413102	413157	56	*
Scaffold1775	204139	204192	54	*	Scaffold130	582506	582560	55	*
Scaffold1775	204193	204252	60	*	Scaffold130	582562	582621	60	*
Scaffold1775	198017	198078	62	*	Scaffold130	577499	577560	62	*
Scaffold1775	32759	32813	55	*	Scaffold130	378393	378447	55	*
Scaffold1775	157299	157351	53	*	Scaffold1584	7614	7666	53	*
Scaffold1775	162945	162995	51	*	Scaffold1584	3163	3213	51	*
Scaffold1775	96190	96262	73	*	Scaffold2947	59370	59442	73	*
Scaffold1775	144146	144196	51	*	Scaffold2947	10951	11001	51	*
Scaffold1775	60467	60517	51	*	Scaffold2947	91189	91239	51	*
Scaffold1775	142171	142231	61	*	Scaffold2947	13558	13618	61	*
Scaffold1775	101848	101906	59	*	Scaffold2947	53323	53381	59	*
Scaffold1775	133492	133552	61	*	Scaffold2947	22911	22971	61	*
Scaffold1775	54139	54194	56	*	Scaffold2947	98856	98911	56	*
Scaffold1775	5088	5146	59	*	Scaffold32	660790	660848	59	*
Scaffold1775	198014	198078	65	*	Scaffold498	452438	452502	65	*
Scaffold1775	5156	5205	50	*	Scaffold59	324644	324693	50	*
Scaffold17752	6394	6454	61	*	Scaffold301	620946	621006	61	*
Scaffold17753	5361	5415	55	*	Scaffold253	153882	153936	55	*
Scaffold17753	18987	19067	81	*	Scaffold326	661594	661674	81	*
Scaffold17753	3199	3249	51	*	Scaffold5528	1864	1914	51	*
Scaffold17753	19005	19066	62	*	Scaffold747	236568	236629	62	*
Scaffold17761	23994	24056	63	*	Scaffold712	222799	222861	63	*
Scaffold17761	21811	21887	77	*	Scaffold712	220609	220684	76	*
Scaffold17761	4364	4440	77	*	Scaffold712	204757	204833	77	*
Scaffold17761	12056	12135	80	*	Scaffold712	212835	212914	80	*
Scaffold17761	17331	17380	50	*	Scaffold712	217209	217258	50	*
Scaffold17762	12289	12350	62	*	Scaffold910	14985	15046	62	*
Scaffold17762	12381	12441	61	*	Scaffold910	15077	15138	62	*
Scaffold1777	109699	109749	51	*	Scaffold1129	290060	290110	51	*
Scaffold1777	13947	14000	54	*	Scaffold1150	336372	336425	54	*
Scaffold1777	13920	14001	82	*	Scaffold120	615924	616005	82	*
Scaffold1777	108890	108946	57	*	Scaffold529	58799	58855	57	*
Scaffold1777	104418	104478	61	*	Scaffold762	84358	84418	61	*
Scaffold1777	109699	109749	51	*	Scaffold7708	3343	3393	51	*
Scaffold17774	14443	14505	63	*	Scaffold379	277406	277468	63	*
Scaffold17774	7613	7693	81	*	Scaffold379	266944	267024	81	*
