first.seqnames	first.start	first.end	first.width	first.strand	second.seqnames	second.start	second.end	second.width	second.strand
Scaffold15822	15847	15924	78	*	Scaffold1991	155580	155657	78	*
Scaffold15822	17796	17869	74	*	Scaffold1991	155584	155657	74	*
Scaffold15823	12076	12155	80	*	Scaffold194	54489	54568	80	*
Scaffold15829	292	344	53	*	Scaffold1392	158163	158215	53	*
Scaffold15829	7995	8123	129	*	Scaffold1759	107702	107830	129	*
Scaffold1583	16022	16072	51	*	Scaffold90	818393	818443	51	*
Scaffold15835	8519	8581	63	*	Scaffold1108	24599	24661	63	*
Scaffold158365	65	133	69	*	Scaffold123	920242	920310	69	*
Scaffold158392	1	63	63	*	Scaffold848	292830	292891	62	*
Scaffold158392	67	143	77	*	Scaffold848	292750	292826	77	*
Scaffold1584	22342	22482	141	*	Scaffold259	605724	605864	141	*
Scaffold1584	26762	26827	66	*	Scaffold4592	29237	29302	66	*
Scaffold1584	27286	27345	60	*	Scaffold4592	28741	28800	60	*
Scaffold1584	22342	22482	141	*	Scaffold4592	24448	24588	141	*
Scaffold1584	22342	22482	141	*	Scaffold4592	30956	31096	141	*
Scaffold1584	27286	27345	60	*	Scaffold4592	26737	26796	60	*
Scaffold1584	26762	26827	66	*	Scaffold4592	26246	26311	66	*
Scaffold158421	223	286	64	*	Scaffold1049	91729	91792	64	*
Scaffold15843	3178	3242	65	*	Scaffold1086	171335	171399	65	*
Scaffold15846	55039	55112	74	*	Scaffold662	156416	156487	72	*
Scaffold15847	7009	7082	74	*	Scaffold219	659671	659744	74	*
Scaffold15848	18	79	62	*	Scaffold2586	60144	60205	62	*
Scaffold15849	8362	8413	52	*	Scaffold7075	1446	1497	52	*
Scaffold1585	34164	34232	69	*	Scaffold222	530786	530854	69	*
Scaffold1585	42684	42734	51	*	Scaffold222	522720	522770	51	*
Scaffold1585	6256	6322	67	*	Scaffold222	554743	554809	67	*
Scaffold1585	79747	79800	54	*	Scaffold222	496691	496744	54	*
Scaffold1585	23499	23577	79	*	Scaffold222	538495	538573	79	*
Scaffold1585	32376	32453	78	*	Scaffold222	530034	530111	78	*
Scaffold1585	24816	24866	51	*	Scaffold222	536688	536738	51	*
Scaffold1585	15508	15570	63	*	Scaffold222	548312	548374	63	*
Scaffold1585	32376	32453	78	*	Scaffold222	531974	532051	78	*
Scaffold1585	24659	24711	53	*	Scaffold222	536833	536885	53	*
Scaffold15852	25299	25348	50	*	Scaffold2502	16528	16577	50	*
Scaffold15852	22829	22878	50	*	Scaffold25913	325	374	50	*
Scaffold15852	25299	25348	50	*	Scaffold441	178245	178294	50	*
Scaffold15852	25299	25348	50	*	Scaffold441	175734	175783	50	*
Scaffold158544	383	493	111	*	Scaffold412	386400	386510	111	*
Scaffold15860	19253	19327	75	*	Scaffold527	301674	301749	76	*
Scaffold15860	2113	2177	65	*	Scaffold527	313634	313698	65	*
Scaffold15862	27219	27288	70	*	Scaffold2792	76074	76143	70	*
Scaffold15862	19978	20053	76	*	Scaffold2792	67214	67289	76	*
Scaffold15862	36774	36834	61	*	Scaffold3828	67740	67800	61	*
Scaffold15862	27219	27288	70	*	Scaffold3828	76977	77046	70	*
Scaffold15862	34716	34813	98	*	Scaffold3828	70493	70590	98	*
Scaffold15862	39557	39631	75	*	Scaffold3828	64617	64691	75	*
Scaffold15862	35452	35544	93	*	Scaffold3828	69512	69605	94	*
Scaffold15862	36774	36834	61	*	Scaffold8471	324	384	61	*
Scaffold15864	8349	8401	53	*	Scaffold262	454912	454964	53	*
Scaffold15864	13210	13270	61	*	Scaffold262	459602	459662	61	*
Scaffold15865	3608	3686	79	*	Scaffold27542	129	207	79	*
Scaffold158697	51	134	84	*	Scaffold1002	63600	63683	84	*
Scaffold158697	40	145	106	*	Scaffold102	132326	132431	106	*
Scaffold158697	84	146	63	*	Scaffold1061	236329	236391	63	*
Scaffold158697	46	146	101	*	Scaffold1125	222868	222969	102	*
Scaffold158697	72	126	55	*	Scaffold113	1071310	1071364	55	*
Scaffold158697	58	125	68	*	Scaffold113	1174696	1174763	68	*
Scaffold158697	70	142	73	*	Scaffold115	588921	588993	73	*
Scaffold158697	41	146	106	*	Scaffold1202	99509	99614	106	*
Scaffold158697	69	134	66	*	Scaffold1217	17044	17109	66	*
Scaffold158697	24	136	113	*	Scaffold125	372824	372936	113	*
Scaffold158697	72	138	67	*	Scaffold127	913321	913386	66	*
Scaffold158697	67	146	80	*	Scaffold13	930381	930460	80	*
Scaffold158697	28	129	102	*	Scaffold1314	228136	228237	102	*
Scaffold158697	81	136	56	*	Scaffold133	260634	260689	56	*
Scaffold158697	71	141	71	*	Scaffold1363	201432	201502	71	*
Scaffold158697	59	108	50	*	Scaffold1364	161695	161743	49	*
Scaffold158697	65	135	71	*	Scaffold138	140283	140353	71	*
Scaffold158697	41	146	106	*	Scaffold1434	184257	184362	106	*
Scaffold158697	64	146	83	*	Scaffold146	488703	488785	83	*
Scaffold158697	70	136	67	*	Scaffold148	144616	144682	67	*
Scaffold158697	76	151	76	*	Scaffold1529	150636	150711	76	*
Scaffold158697	73	142	70	*	Scaffold153	608298	608367	70	*
Scaffold158697	39	132	94	*	Scaffold1597	78581	78674	94	*
Scaffold158697	68	141	74	*	Scaffold16	867806	867879	74	*
Scaffold158697	70	147	78	*	Scaffold1697	26489	26565	77	*
Scaffold158697	59	108	50	*	Scaffold1707	67142	67190	49	*
Scaffold158697	72	147	76	*	Scaffold1774	78061	78136	76	*
Scaffold158697	41	136	96	*	Scaffold179	491235	491330	96	*
Scaffold158697	45	146	102	*	Scaffold183	663076	663177	102	*
Scaffold158697	91	143	53	*	Scaffold1879	37979	38031	53	*
Scaffold158697	59	143	85	*	Scaffold1896	196991	197075	85	*
Scaffold158697	82	147	66	*	Scaffold1910	27615	27680	66	*
Scaffold158697	27	76	50	*	Scaffold1910	27686	27735	50	*
Scaffold158697	43	145	103	*	Scaffold2001	168701	168803	103	*
Scaffold158697	43	145	103	*	Scaffold2001	174191	174293	103	*
Scaffold158697	71	147	77	*	Scaffold202	839019	839095	77	*
Scaffold158697	91	146	56	*	Scaffold2097	122922	122977	56	*
Scaffold158697	30	94	65	*	Scaffold214	120787	120851	65	*
Scaffold158697	79	138	60	*	Scaffold2171	16371	16430	60	*
Scaffold158697	49	106	58	*	Scaffold231	293838	293895	58	*
Scaffold158697	41	145	105	*	Scaffold234	1199026	1199130	105	*
Scaffold158697	65	136	72	*	Scaffold234	1018708	1018779	72	*
Scaffold158697	66	139	74	*	Scaffold2348	17937	18010	74	*
Scaffold158697	60	147	88	*	Scaffold2447	21996	22083	88	*
Scaffold158697	1	138	138	*	Scaffold2634	24213	24350	138	*
Scaffold158697	82	150	69	*	Scaffold265	172177	172245	69	*
Scaffold158697	66	141	76	*	Scaffold2753	43019	43094	76	*
Scaffold158697	25	81	57	*	Scaffold283	671916	671972	57	*
Scaffold158697	83	137	55	*	Scaffold283	671974	672028	55	*
Scaffold158697	56	146	91	*	Scaffold2865	12752	12842	91	*
Scaffold158697	83	134	52	*	Scaffold292	735010	735061	52	*
Scaffold158697	74	146	73	*	Scaffold3	1048006	1048078	73	*
Scaffold158697	79	137	59	*	Scaffold301	288391	288449	59	*
Scaffold158697	36	88	53	*	Scaffold3126	20213	20265	53	*
Scaffold158697	60	134	75	*	Scaffold315	385560	385634	75	*
Scaffold158697	60	127	68	*	Scaffold315	410235	410302	68	*
Scaffold158697	77	146	70	*	Scaffold315	649322	649391	70	*
Scaffold158697	53	139	87	*	Scaffold329	780968	781054	87	*
Scaffold158697	52	141	90	*	Scaffold33	836751	836840	90	*
Scaffold158697	79	146	68	*	Scaffold335	335834	335901	68	*
Scaffold158697	19	138	120	*	Scaffold336	122394	122513	120	*
Scaffold158697	82	146	65	*	Scaffold342	396200	396264	65	*
Scaffold158697	70	147	78	*	Scaffold36	344798	344875	78	*
Scaffold158697	96	146	51	*	Scaffold365	554925	554975	51	*
Scaffold158697	44	144	101	*	Scaffold372	116034	116134	101	*
Scaffold158697	26	144	119	*	Scaffold372	140972	141090	119	*
Scaffold158697	56	118	63	*	Scaffold374	209520	209582	63	*
Scaffold158697	46	146	101	*	Scaffold378	479215	479315	101	*
Scaffold158697	73	127	55	*	Scaffold3802	5513	5567	55	*
Scaffold158697	44	94	51	*	Scaffold383	196023	196073	51	*
Scaffold158697	83	148	66	*	Scaffold386	238885	238950	66	*
Scaffold158697	28	105	78	*	Scaffold388	64717	64794	78	*
Scaffold158697	30	138	109	*	Scaffold390	80593	80701	109	*
Scaffold158697	67	143	77	*	Scaffold394	683635	683711	77	*
Scaffold158697	86	147	62	*	Scaffold397	207306	207367	62	*
Scaffold158697	38	133	96	*	Scaffold4155	899	994	96	*
Scaffold158697	30	82	53	*	Scaffold420	377651	377703	53	*
Scaffold158697	65	131	67	*	Scaffold422	791301	791367	67	*
Scaffold158697	32	113	82	*	Scaffold444	277338	277419	82	*
Scaffold158697	55	132	78	*	Scaffold453	273414	273491	78	*
Scaffold158697	79	136	58	*	Scaffold472	479660	479717	58	*
Scaffold158697	84	147	64	*	Scaffold499	407559	407622	64	*
Scaffold158697	66	142	77	*	Scaffold5	437102	437177	76	*
Scaffold158697	87	143	57	*	Scaffold5	415602	415658	57	*
Scaffold158697	33	133	101	*	Scaffold5175	6906	7006	101	*
Scaffold158697	83	138	56	*	Scaffold535	354565	354620	56	*
Scaffold158697	92	141	50	*	Scaffold54	1180261	1180310	50	*
Scaffold158697	82	146	65	*	Scaffold55	531555	531619	65	*
Scaffold158697	80	135	56	*	Scaffold573	465420	465474	55	*
Scaffold158697	68	134	67	*	Scaffold583	184686	184752	67	*
Scaffold158697	83	142	60	*	Scaffold591	441661	441720	60	*
Scaffold158697	78	142	65	*	Scaffold600	92321	92385	65	*
Scaffold158697	84	136	53	*	Scaffold6002	1877	1929	53	*
Scaffold158697	54	144	91	*	Scaffold62	174725	174815	91	*
Scaffold158697	86	146	61	*	Scaffold62	1107220	1107280	61	*
Scaffold158697	33	130	98	*	Scaffold649	361319	361416	98	*
Scaffold158697	56	141	86	*	Scaffold744	58384	58469	86	*
Scaffold158697	86	149	64	*	Scaffold753	261953	262016	64	*
Scaffold158697	70	138	69	*	Scaffold758	205934	206002	69	*
Scaffold158697	72	137	66	*	Scaffold759	110417	110482	66	*
Scaffold158697	60	130	71	*	Scaffold766	113367	113437	71	*
Scaffold158697	55	142	88	*	Scaffold77	700571	700658	88	*
Scaffold158697	53	138	86	*	Scaffold78	540598	540683	86	*
Scaffold158697	41	109	69	*	Scaffold78	557351	557419	69	*
Scaffold158697	62	140	79	*	Scaffold78	532859	532937	79	*
Scaffold158697	72	130	59	*	Scaffold7804	8726	8784	59	*
Scaffold158697	76	136	61	*	Scaffold8	1370740	1370800	61	*
Scaffold158697	16	140	125	*	Scaffold814	118520	118644	125	*
Scaffold158697	79	137	59	*	Scaffold8555	1399	1457	59	*
Scaffold158697	81	136	56	*	Scaffold8576	9181	9236	56	*
Scaffold158697	87	136	50	*	Scaffold873	148572	148621	50	*
Scaffold158697	57	141	85	*	Scaffold9	1153433	1153517	85	*
Scaffold158697	72	135	64	*	Scaffold929	36961	37024	64	*
Scaffold158697	79	136	58	*	Scaffold94	129112	129169	58	*
Scaffold158697	48	133	86	*	Scaffold951	158334	158419	86	*
Scaffold158697	77	146	70	*	Scaffold960	72594	72663	70	*
Scaffold158697	64	146	83	*	Scaffold98	74682	74764	83	*
Scaffold1587	45983	46044	62	*	Scaffold478	199817	199878	62	*
Scaffold15872	17618	17674	57	*	Scaffold1951	112199	112255	57	*
Scaffold15873	1757	2068	312	*	Scaffold2782	102218	102392	175	*
Scaffold158736	343	399	57	*	Scaffold1010	237113	237167	55	*
Scaffold158736	256	331	76	*	Scaffold1010	237026	237100	75	*
Scaffold158736	256	335	80	*	Scaffold229	88987	89065	79	*
Scaffold158736	343	396	54	*	Scaffold229	89076	89127	52	*
Scaffold158736	256	331	76	*	Scaffold3202	28135	28209	75	*
Scaffold158736	343	399	57	*	Scaffold3202	28068	28122	55	*
Scaffold15877	8756	8854	99	*	Scaffold1045	28976	29074	99	*
Scaffold1588	9993	10066	74	*	Scaffold219	659671	659744	74	*
Scaffold1588	16114	16182	69	*	Scaffold219	655324	655392	69	*
Scaffold1588	420	507	88	*	Scaffold4846	1854	1941	88	*
Scaffold15880	674	729	56	*	Scaffold10380	392	447	56	*
Scaffold15880	8978	9056	79	*	Scaffold19438	303	381	79	*
Scaffold15880	8978	9056	79	*	Scaffold4380	42596	42674	79	*
Scaffold158856	670	721	52	*	Scaffold1489	173728	173779	52	*
Scaffold158856	670	721	52	*	Scaffold42	74728	74779	52	*
Scaffold15886	7523	7575	53	*	Scaffold328	476483	476536	54	*
Scaffold158863	1	75	75	*	Scaffold73	10874	10948	75	*
Scaffold15888	13523	13573	51	*	Scaffold116	707539	707589	51	*
Scaffold15888	13523	13573	51	*	Scaffold116	702601	702651	51	*
Scaffold15888	20810	20862	53	*	Scaffold116	698016	698068	53	*
Scaffold1589	86523	86578	56	*	Scaffold1141	151133	151188	56	*
Scaffold1589	81709	81827	119	*	Scaffold1141	151771	151889	119	*
Scaffold1589	86848	86929	82	*	Scaffold1141	150789	150870	82	*
Scaffold1589	82002	82120	119	*	Scaffold1141	151465	151583	119	*
Scaffold1589	88277	88734	458	*	Scaffold1141	148923	149330	408	*
Scaffold1589	88955	89076	122	*	Scaffold1141	148804	148924	121	*
Scaffold1589	87250	87336	87	*	Scaffold1141	150287	150373	87	*
Scaffold1589	89101	89331	231	*	Scaffold1141	148531	148761	231	*
Scaffold1589	81144	81273	130	*	Scaffold1141	152308	152438	131	*
Scaffold1589	87612	87689	78	*	Scaffold1141	149924	150003	80	*
Scaffold1589	81841	81946	106	*	Scaffold1141	151652	151757	106	*
Scaffold1589	81312	81405	94	*	Scaffold1141	152174	152267	94	*
Scaffold1589	81637	81708	72	*	Scaffold1141	151894	151965	72	*
Scaffold1589	80876	80959	84	*	Scaffold1141	152609	152692	84	*
Scaffold1589	87727	88061	335	*	Scaffold1141	149551	149886	336	*
Scaffold1589	87385	87610	226	*	Scaffold1141	150009	150235	227	*
Scaffold1589	88201	88276	76	*	Scaffold1141	149335	149410	76	*
Scaffold1589	81947	82000	54	*	Scaffold1141	151585	151638	54	*
Scaffold1589	81511	81572	62	*	Scaffold1141	152027	152088	62	*
Scaffold1589	86715	86841	127	*	Scaffold1141	150871	150997	127	*
Scaffold1589	82161	82294	134	*	Scaffold1141	151277	151410	134	*
Scaffold1589	88096	88200	105	*	Scaffold1141	149414	149518	105	*
Scaffold1589	81018	81104	87	*	Scaffold1141	152472	152558	87	*
Scaffold1589	87058	87222	165	*	Scaffold1141	150475	150639	165	*
Scaffold1589	33111	33174	64	*	Scaffold1314	250025	250088	64	*
Scaffold1589	13888	13968	81	*	Scaffold1314	179218	179298	81	*
Scaffold1589	88279	88422	144	*	Scaffold1922	98563	98706	144	*
Scaffold1589	88220	88278	59	*	Scaffold1922	98711	98769	59	*
Scaffold1589	88473	88538	66	*	Scaffold1922	98497	98562	66	*
Scaffold1589	97545	97609	65	*	Scaffold2346	32442	32506	65	*
Scaffold1589	97545	97609	65	*	Scaffold2346	34475	34539	65	*
Scaffold1589	82424	82482	59	*	Scaffold2626	7961	8019	59	*
Scaffold1589	83034	83182	149	*	Scaffold2626	6984	7132	149	*
Scaffold1589	82574	82709	136	*	Scaffold2626	6518	6653	136	*
Scaffold1589	88955	89077	123	*	Scaffold2626	7738	7859	122	*
Scaffold1589	82711	83032	322	*	Scaffold2626	6659	6982	324	*
Scaffold1589	88420	88732	313	*	Scaffold2626	7425	7737	313	*
Scaffold1589	83184	83475	292	*	Scaffold2626	7134	7424	291	*
Scaffold1589	81448	81509	62	*	Scaffold28	34168	34229	62	*
Scaffold1589	86845	87015	171	*	Scaffold28	33546	33716	171	*
Scaffold1589	80880	80959	80	*	Scaffold28	37536	37615	80	*
Scaffold1589	81511	81572	62	*	Scaffold28	34105	34166	62	*
Scaffold1589	86384	86445	62	*	Scaffold28	34105	34166	62	*
Scaffold1589	81169	81259	91	*	Scaffold28	37235	37326	92	*
Scaffold1589	81334	81387	54	*	Scaffold28	34273	34327	55	*
Scaffold1589	88957	89076	120	*	Scaffold28	32555	32673	119	*
Scaffold1589	86452	86509	58	*	Scaffold28	34046	34104	59	*
Scaffold1589	87060	87109	50	*	Scaffold28	33438	33487	50	*
Scaffold1589	87117	87222	106	*	Scaffold28	33326	33430	105	*
Scaffold1589	80979	81104	126	*	Scaffold28	37391	37516	126	*
Scaffold1589	81637	81924	288	*	Scaffold28	33755	34043	289	*
Scaffold1589	89101	89331	231	*	Scaffold28	32282	32512	231	*
Scaffold1589	88593	88734	142	*	Scaffold28	32674	32814	141	*
Scaffold1589	81170	81232	63	*	Scaffold781	261406	261469	64	*
Scaffold1589	80876	80959	84	*	Scaffold781	261125	261208	84	*
Scaffold1589	81018	81104	87	*	Scaffold781	261259	261345	87	*
Scaffold1589	83034	83182	149	*	Scaffold848	136932	137080	149	*
Scaffold1589	81841	81946	106	*	Scaffold848	135619	135724	106	*
Scaffold1589	82574	82710	137	*	Scaffold848	136465	136601	137	*
Scaffold1589	89101	89331	231	*	Scaffold848	137849	138079	231	*
Scaffold1589	82424	82482	59	*	Scaffold848	136302	136360	59	*
Scaffold1589	81144	81273	130	*	Scaffold848	134938	135068	131	*
Scaffold1589	88370	88732	363	*	Scaffold848	137373	137685	313	*
Scaffold1589	81511	81572	62	*	Scaffold848	135287	135348	62	*
Scaffold1589	81018	81104	87	*	Scaffold848	134818	134904	87	*
Scaffold1589	88955	89076	122	*	Scaffold848	137686	137806	121	*
Scaffold1589	82711	83032	322	*	Scaffold848	136607	136930	324	*
Scaffold1589	82161	82342	182	*	Scaffold848	135966	136147	182	*
Scaffold1589	83184	83475	292	*	Scaffold848	137082	137372	291	*
Scaffold1589	80876	80959	84	*	Scaffold848	134684	134767	84	*
Scaffold1589	82483	82573	91	*	Scaffold848	136366	136456	91	*
Scaffold1589	81709	81827	119	*	Scaffold848	135487	135605	119	*
Scaffold1589	81947	82120	174	*	Scaffold848	135738	135911	174	*
Scaffold1589	81312	81405	94	*	Scaffold848	135108	135201	94	*
Scaffold1589	81637	81708	72	*	Scaffold848	135410	135481	72	*
Scaffold1589	82356	82407	52	*	Scaffold848	136234	136285	52	*
Scaffold1589	89101	89331	231	*	Scaffold86	230504	230734	231	*
Scaffold1589	97545	97618	74	*	Scaffold946	537828	537901	74	*
Scaffold1589	92510	92570	61	*	Scaffold946	535928	535988	61	*
Scaffold1589	97545	97620	76	*	Scaffold98	108111	108186	76	*
Scaffold15892	28718	28877	160	*	Scaffold73	10894	11053	160	*
Scaffold158955	10	88	79	*	Scaffold12625	355	433	79	*
Scaffold158955	11	75	65	*	Scaffold168	84308	84372	65	*
Scaffold158955	10	88	79	*	Scaffold168	85602	85680	79	*
Scaffold158955	10	70	61	*	Scaffold3627	6128	6188	61	*
Scaffold158955	10	106	97	*	Scaffold649	397136	397232	97	*
Scaffold15896	2473	2530	58	*	Scaffold797	321457	321514	58	*
Scaffold15896	21	78	58	*	Scaffold797	321457	321514	58	*
Scaffold158975	1043	1095	53	*	Scaffold1738	8005	8057	53	*
Scaffold15898	6414	6464	51	*	Scaffold1118	63323	63373	51	*
Scaffold15898	6414	6464	51	*	Scaffold1118	65797	65847	51	*
Scaffold1590	54860	54931	72	*	Scaffold3847	9662	9732	71	*
Scaffold1590	54860	54931	72	*	Scaffold49	496422	496492	71	*
Scaffold1590	42269	42318	50	*	Scaffold49	487982	488031	50	*
Scaffold15904	2317	2383	67	*	Scaffold1933	89825	89891	67	*
Scaffold15905	12147	12252	106	*	Scaffold166	345078	345183	106	*
Scaffold15908	9963	10069	107	*	Scaffold112	330276	330382	107	*
Scaffold15908	10380	10430	51	*	Scaffold112	329913	329963	51	*
Scaffold1591	40605	40669	65	*	Scaffold1732	119779	119843	65	*
Scaffold1591	37488	37537	50	*	Scaffold1732	122983	123032	50	*
Scaffold159183	48	106	59	*	Scaffold720	178062	178121	60	*
Scaffold1592	163034	163107	74	*	Scaffold107	448638	448711	74	*
Scaffold1592	165548	165620	73	*	Scaffold107	450910	450982	73	*
Scaffold1592	168985	169034	50	*	Scaffold107	454612	454661	50	*
Scaffold1592	18941	18992	52	*	Scaffold107	307319	307370	52	*
Scaffold1592	154303	154366	64	*	Scaffold107	439870	439933	64	*
Scaffold1592	154120	154207	88	*	Scaffold107	439686	439774	89	*
Scaffold1592	103197	103248	52	*	Scaffold107	373322	373373	52	*
Scaffold1592	204690	204742	53	*	Scaffold107	515203	515254	52	*
Scaffold1592	228299	228374	76	*	Scaffold107	539499	539573	75	*
Scaffold1592	154403	154454	52	*	Scaffold107	439978	440029	52	*
Scaffold1592	126319	126369	51	*	Scaffold107	399077	399127	51	*
Scaffold1592	123182	123260	79	*	Scaffold107	395901	395979	79	*
Scaffold1592	100975	101048	74	*	Scaffold107	371269	371342	74	*
Scaffold1592	145696	145755	60	*	Scaffold107	433011	433070	60	*
Scaffold1592	123481	123532	52	*	Scaffold107	396200	396251	52	*
Scaffold1592	108614	108695	82	*	Scaffold2097	75114	75195	82	*
Scaffold1592	132881	132936	56	*	Scaffold25120	135	190	56	*
Scaffold1592	79716	79801	86	*	Scaffold4290	2731	2816	86	*
Scaffold1592	48373	48430	58	*	Scaffold4406	2188	2245	58	*
Scaffold1592	128717	128782	66	*	Scaffold449	334745	334810	66	*
Scaffold1592	151525	151591	67	*	Scaffold815	119603	119669	67	*
Scaffold15929	7552	7610	59	*	Scaffold134	731719	731777	59	*
Scaffold15929	6817	6867	51	*	Scaffold134	732462	732512	51	*
Scaffold15929	16663	16739	77	*	Scaffold23	117650	117726	77	*
Scaffold15929	16753	16815	63	*	Scaffold23	117740	117802	63	*
Scaffold1593	79735	79790	56	*	Scaffold1141	175576	175631	56	*
Scaffold1593	75467	75527	61	*	Scaffold33	1151380	1151439	60	*
Scaffold1593	83797	83864	68	*	Scaffold33	1158628	1158695	68	*
Scaffold1593	12375	12461	87	*	Scaffold33	1113475	1113560	86	*
Scaffold1593	93288	93359	72	*	Scaffold33	1161995	1162067	73	*
Scaffold1593	73801	73860	60	*	Scaffold33	1150213	1150272	60	*
Scaffold1593	68042	68095	54	*	Scaffold33	1144629	1144682	54	*
Scaffold1593	20348	20404	57	*	Scaffold33	1117168	1117224	57	*
Scaffold1593	75341	75461	121	*	Scaffold33	1151254	1151374	121	*
Scaffold1593	52024	52133	110	*	Scaffold33	1131881	1131991	111	*
Scaffold1593	24802	24902	101	*	Scaffold33	1120505	1120603	99	*
Scaffold1593	12557	12606	50	*	Scaffold33	1113655	1113704	50	*
Scaffold1593	61218	61272	55	*	Scaffold33	1138354	1138408	55	*
Scaffold1593	24954	25003	50	*	Scaffold33	1120651	1120700	50	*
Scaffold1593	12375	12461	87	*	Scaffold6038	5068	5154	87	*
Scaffold1593	12557	12606	50	*	Scaffold6038	5249	5298	50	*
Scaffold159302	1133	1194	62	*	Scaffold192	498964	499026	63	*
Scaffold159395	484	546	63	*	Scaffold2123	45464	45526	63	*
Scaffold1594	45646	45704	59	*	Scaffold709	104297	104355	59	*
Scaffold1594	43580	43641	62	*	Scaffold9	298634	298695	62	*
Scaffold1594	33886	33968	83	*	Scaffold9	302556	302638	83	*
Scaffold1594	43197	43273	77	*	Scaffold9	299110	299186	77	*
Scaffold159400	107	168	62	*	Scaffold4	313301	313362	62	*
Scaffold15948	305	361	57	*	Scaffold359	271158	271214	57	*
Scaffold15950	5076	5139	64	*	Scaffold23343	615	678	64	*
Scaffold15951	19371	19499	129	*	Scaffold29080	295	423	129	*
Scaffold15951	16523	16593	71	*	Scaffold328	382101	382171	71	*
Scaffold15951	16464	16514	51	*	Scaffold328	382180	382230	51	*
Scaffold159515	214	290	77	*	Scaffold1777	134308	134384	77	*
Scaffold15957	2077	2155	79	*	Scaffold198	443094	443172	79	*
Scaffold15959	703	760	58	*	Scaffold614	138374	138431	58	*
Scaffold159656	2786	2836	51	*	Scaffold1195	177683	177733	51	*
Scaffold15969	16636	16687	52	*	Scaffold1366	100241	100293	53	*
Scaffold15969	16392	16460	69	*	Scaffold1366	99997	100064	68	*
